player_id,player_index,n_observed_seasons,first_season_index,last_season_index,span_seasons,n_missing_within_span,has_gap,gap_count,recurrence_class
593442,1366,2,10,11,2,0,FALSE,0,consecutive-repeat
593803,1367,2,11,12,2,0,FALSE,0,consecutive-repeat
595008,1368,1,8,8,1,0,FALSE,0,one-season
595598,1369,2,11,12,2,0,FALSE,0,consecutive-repeat
596052,1370,7,6,12,7,0,FALSE,0,consecutive-repeat
596691,1371,2,11,12,2,0,FALSE,0,consecutive-repeat
596822,1372,2,9,10,2,0,FALSE,0,consecutive-repeat
598620,1373,2,10,11,2,0,FALSE,0,consecutive-repeat
599551,1374,5,8,12,5,0,FALSE,0,consecutive-repeat
599560,1375,1,12,12,1,0,FALSE,0,one-season
601166,1376,1,11,11,1,0,FALSE,0,one-season
601275,1377,2,10,12,3,1,TRUE,1,repeated-with-gap
601297,1378,2,10,11,2,0,FALSE,0,consecutive-repeat
601883,1379,3,7,10,4,1,TRUE,1,repeated-with-gap
602620,1380,1,12,12,1,0,FALSE,0,one-season
603778,1381,2,11,12,2,0,FALSE,0,consecutive-repeat
603901,1382,1,11,11,1,0,FALSE,0,one-season
604055,1383,2,10,11,2,0,FALSE,0,consecutive-repeat
604122,1384,3,10,12,3,0,FALSE,0,consecutive-repeat
605383,1385,2,10,11,2,0,FALSE,0,consecutive-repeat
605385,1386,1,11,11,1,0,FALSE,0,one-season
606670,1387,2,10,11,2,0,FALSE,0,consecutive-repeat
607496,1388,1,11,11,1,0,FALSE,0,one-season
609127,1389,1,11,11,1,0,FALSE,0,one-season
611298,1390,3,10,12,3,0,FALSE,0,consecutive-repeat
611437,1391,1,11,11,1,0,FALSE,0,one-season
611463,1392,4,9,12,4,0,FALSE,0,consecutive-repeat
612174,1393,1,12,12,1,0,FALSE,0,one-season
617894,1394,3,10,12,3,0,FALSE,0,consecutive-repeat
618294,1395,6,7,12,6,0,FALSE,0,consecutive-repeat
618690,1396,4,9,12,4,0,FALSE,0,consecutive-repeat
618697,1397,1,12,12,1,0,FALSE,0,one-season
619855,1398,2,6,7,2,0,FALSE,0,consecutive-repeat
620193,1399,1,12,12,1,0,FALSE,0,one-season
621020,1400,2,10,11,2,0,FALSE,0,consecutive-repeat
621046,1401,2,10,11,2,0,FALSE,0,consecutive-repeat
621207,1402,1,12,12,1,0,FALSE,0,one-season
622288,1403,2,9,10,2,0,FALSE,0,consecutive-repeat
622390,1404,3,9,11,3,0,FALSE,0,consecutive-repeat
622787,1405,1,9,9,1,0,FALSE,0,one-season
624498,1406,1,12,12,1,0,FALSE,0,one-season
624613,1407,3,10,12,3,0,FALSE,0,consecutive-repeat
624615,1408,1,12,12,1,0,FALSE,0,one-season
624774,1409,1,9,9,1,0,FALSE,0,one-season
624854,1410,1,12,12,1,0,FALSE,0,one-season
626123,1411,2,10,11,2,0,FALSE,0,consecutive-repeat
626229,1412,2,11,12,2,0,FALSE,0,consecutive-repeat
631404,1413,4,9,12,4,0,FALSE,0,consecutive-repeat
631908,1414,2,11,12,2,0,FALSE,0,consecutive-repeat
633438,1415,1,11,11,1,0,FALSE,0,one-season
634204,1416,1,11,11,1,0,FALSE,0,one-season
634666,1417,4,9,12,4,0,FALSE,0,consecutive-repeat
636122,1418,1,11,11,1,0,FALSE,0,one-season
639038,1419,1,10,10,1,0,FALSE,0,one-season
642237,1420,2,11,12,2,0,FALSE,0,consecutive-repeat
643199,1421,5,8,12,5,0,FALSE,0,consecutive-repeat
643875,1422,2,10,11,2,0,FALSE,0,consecutive-repeat
644114,1423,1,10,10,1,0,FALSE,0,one-season
645035,1424,1,11,11,1,0,FALSE,0,one-season
645789,1425,2,10,11,2,0,FALSE,0,consecutive-repeat
645877,1426,1,10,10,1,0,FALSE,0,one-season
647161,1427,4,8,11,4,0,FALSE,0,consecutive-repeat
648423,1428,3,10,12,3,0,FALSE,0,consecutive-repeat
652014,1429,2,11,12,2,0,FALSE,0,consecutive-repeat
652912,1430,2,10,11,2,0,FALSE,0,consecutive-repeat
653322,1431,1,9,9,1,0,FALSE,0,one-season
654823,1432,5,8,12,5,0,FALSE,0,consecutive-repeat
655335,1433,1,12,12,1,0,FALSE,0,one-season
655656,1434,3,10,12,3,0,FALSE,0,consecutive-repeat
657882,1435,1,9,9,1,0,FALSE,0,one-season
659244,1436,3,9,11,3,0,FALSE,0,consecutive-repeat
661732,1437,1,10,10,1,0,FALSE,0,one-season
663974,1438,1,9,9,1,0,FALSE,0,one-season
669602,1439,1,9,9,1,0,FALSE,0,one-season
670456,1440,1,12,12,1,0,FALSE,0,one-season
678620,1441,4,9,12,4,0,FALSE,0,consecutive-repeat
682943,1442,1,12,12,1,0,FALSE,0,one-season
683194,1443,1,11,11,1,0,FALSE,0,one-season
683848,1444,2,11,12,2,0,FALSE,0,consecutive-repeat
688446,1445,1,10,10,1,0,FALSE,0,one-season
689107,1446,1,12,12,1,0,FALSE,0,one-season
691939,1447,1,11,11,1,0,FALSE,0,one-season
693939,1448,2,10,12,3,1,TRUE,1,repeated-with-gap
693943,1449,2,10,12,3,1,TRUE,1,repeated-with-gap
694062,1450,4,9,12,4,0,FALSE,0,consecutive-repeat
694195,1451,4,7,10,4,0,FALSE,0,consecutive-repeat
694310,1452,2,8,10,3,1,TRUE,1,repeated-with-gap
694506,1453,3,10,12,3,0,FALSE,0,consecutive-repeat
696440,1454,1,11,11,1,0,FALSE,0,one-season
696658,1455,2,11,12,2,0,FALSE,0,consecutive-repeat
697957,1456,1,11,11,1,0,FALSE,0,one-season
700268,1457,1,9,9,1,0,FALSE,0,one-season
703740,1458,2,11,12,2,0,FALSE,0,consecutive-repeat
706732,1459,3,10,12,3,0,FALSE,0,consecutive-repeat
708179,1460,2,11,12,2,0,FALSE,0,consecutive-repeat
711011,1461,2,8,10,3,1,TRUE,1,repeated-with-gap
712305,1462,1,11,11,1,0,FALSE,0,one-season
712692,1463,1,11,11,1,0,FALSE,0,one-season
712871,1464,1,12,12,1,0,FALSE,0,one-season
713064,1465,2,11,12,2,0,FALSE,0,consecutive-repeat
713622,1466,1,9,9,1,0,FALSE,0,one-season
713837,1467,1,11,11,1,0,FALSE,0,one-season
713838,1468,1,12,12,1,0,FALSE,0,one-season
720559,1469,3,10,12,3,0,FALSE,0,consecutive-repeat
722550,1470,1,11,11,1,0,FALSE,0,one-season
722567,1471,3,10,12,3,0,FALSE,0,consecutive-repeat
724440,1472,1,11,11,1,0,FALSE,0,one-season
740187,1473,1,11,11,1,0,FALSE,0,one-season
743429,1474,2,10,12,3,1,TRUE,1,repeated-with-gap
743536,1475,1,11,11,1,0,FALSE,0,one-season
744761,1476,1,12,12,1,0,FALSE,0,one-season
744811,1477,2,11,12,2,0,FALSE,0,consecutive-repeat
744854,1478,1,12,12,1,0,FALSE,0,one-season
746346,1479,3,10,12,3,0,FALSE,0,consecutive-repeat
747916,1480,4,9,12,4,0,FALSE,0,consecutive-repeat
764899,1481,1,11,11,1,0,FALSE,0,one-season
767660,1482,1,11,11,1,0,FALSE,0,one-season
769463,1483,2,10,11,2,0,FALSE,0,consecutive-repeat
769471,1484,1,12,12,1,0,FALSE,0,one-season
769742,1485,1,12,12,1,0,FALSE,0,one-season
770387,1486,1,11,11,1,0,FALSE,0,one-season
770391,1487,1,11,11,1,0,FALSE,0,one-season
770398,1488,3,10,12,3,0,FALSE,0,consecutive-repeat
771062,1489,1,11,11,1,0,FALSE,0,one-season
773942,1490,3,10,12,3,0,FALSE,0,consecutive-repeat
776387,1491,3,10,12,3,0,FALSE,0,consecutive-repeat
776656,1492,4,9,12,4,0,FALSE,0,consecutive-repeat
777938,1493,1,12,12,1,0,FALSE,0,one-season
778343,1494,2,11,12,2,0,FALSE,0,consecutive-repeat
778363,1495,1,11,11,1,0,FALSE,0,one-season
780739,1496,1,12,12,1,0,FALSE,0,one-season
784394,1497,1,11,11,1,0,FALSE,0,one-season
786686,1498,1,9,9,1,0,FALSE,0,one-season
787348,1499,2,11,12,2,0,FALSE,0,consecutive-repeat
788748,1500,2,11,12,2,0,FALSE,0,consecutive-repeat
788852,1501,2,10,11,2,0,FALSE,0,consecutive-repeat
805039,1502,1,12,12,1,0,FALSE,0,one-season
808262,1503,1,10,10,1,0,FALSE,0,one-season
808345,1504,2,11,12,2,0,FALSE,0,consecutive-repeat
809746,1505,1,12,12,1,0,FALSE,0,one-season
812973,1506,1,12,12,1,0,FALSE,0,one-season
814546,1507,3,10,12,3,0,FALSE,0,consecutive-repeat
814737,1508,1,10,10,1,0,FALSE,0,one-season
818689,1509,1,10,10,1,0,FALSE,0,one-season
826049,1510,1,12,12,1,0,FALSE,0,one-season
831472,1511,2,11,12,2,0,FALSE,0,consecutive-repeat
838872,1512,1,11,11,1,0,FALSE,0,one-season
843681,1513,1,11,11,1,0,FALSE,0,one-season
844244,1514,1,12,12,1,0,FALSE,0,one-season
855222,1515,2,10,11,2,0,FALSE,0,consecutive-repeat
856312,1516,1,11,11,1,0,FALSE,0,one-season
860728,1517,1,12,12,1,0,FALSE,0,one-season
879047,1518,1,11,11,1,0,FALSE,0,one-season
879052,1519,2,11,12,2,0,FALSE,0,consecutive-repeat
911027,1520,1,12,12,1,0,FALSE,0,one-season
916711,1521,1,11,11,1,0,FALSE,0,one-season
935301,1522,1,10,10,1,0,FALSE,0,one-season
938660,1523,2,11,12,2,0,FALSE,0,consecutive-repeat
947211,1524,1,11,11,1,0,FALSE,0,one-season
947678,1525,1,11,11,1,0,FALSE,0,one-season
1016232,1526,1,11,11,1,0,FALSE,0,one-season
1075948,1527,1,12,12,1,0,FALSE,0,one-season
1127679,1528,1,12,12,1,0,FALSE,0,one-season
1182657,1529,1,11,11,1,0,FALSE,0,one-season
