player_id,player_name,Attacking output,Shooting rates,Passing volume,Passing quality,Progressive actions,Defending,Dueling,Discipline,pc1_score,pc2_score,pc3_score,n_seasons
3347,Sergi Roberto,71.09221713538261,45.32374100719424,94.76782210595161,96.66448659254414,69.39175931981687,54.937867887508176,29.038587311968605,92.217135382603,0.874409651496029,-3.6827400875053815,-2.2997985835409795,8
3348,Gerard Deulofeu,98.88816219751472,82.40680183126227,87.83518639633748,64.94440810987574,91.36690647482014,9.352517985611511,35.12099411379987,57.226945716154354,-5.285129088780361,-3.7953019748524497,-1.9895911171251293,1
3349,J. dos Santos,56.44211903204709,55.461085676913015,89.14323086984957,69.7841726618705,53.956834532374096,48.13603662524526,48.986265533028124,75.0163505559189,0.40034682755259,-2.633700823343417,-0.49955520476298376,3
3351,Kiko Femenía,36.429038587311965,1.5042511445389144,75.80117724002616,70.04578155657293,67.23348593852191,57.16154349247874,11.510791366906476,68.21451929365598,2.3832530839539667,-1.7352733121696962,0.7019407026476469,5
3352,Xavi,77.37083060824068,61.216481360366245,100,100,62.39372138652715,50.22890778286462,15.892740353172009,99.60758665794637,2.105403447312926,-7.400911551877713,-5.821620633934617,1
3353,Andrés Iniesta,72.4002616088947,50.35971223021583,99.73839110529758,97.58011772400262,86.59254414650098,42.38064094179202,53.04120340091563,98.56115107913669,0.6717670038520974,-6.843654553219516,-3.9478698273278914,4
3355,J. Mascherano,20.20928711576194,3.2047089601046435,98.6919555264879,99.47678221059516,29.431000654022238,97.84172661870504,5.886200130804448,56.96533682145193,6.59234594530664,-2.5016314330453815,-3.2178432189013755,4
3357,Isaac Cuenca,61.67429692609549,60.5624591236102,34.59777632439503,47.15500327011119,77.10922171353826,36.03662524525834,30.608240680183123,98.36494440810988,-2.4337360517994058,-1.1811019881854183,0.24973283256047876,3
3358,Cristian Tello,87.57357750163506,78.02485284499673,52.45258338783518,50.882930019620666,89.07782864617397,29.365598430346633,16.808371484630477,95.48724656638325,-3.2242644144116683,-2.1810031323646757,-0.6780006731662813,5
3359,L. Messi,99.9345977763244,99.9345977763244,99.41137998691956,72.2040549378679,99.80379332897319,0.7848266841072596,94.6370176586004,99.14977109221714,-7.818182975562447,-7.382166760787098,-6.066345534767065,7
3360,Pedro,99.21517331589274,91.82472204054937,89.86265533028123,88.94702419882276,90.18966644865925,19.555264879005886,19.94767822105952,95.22563767168084,-5.254516131853034,-4.191452227175291,-3.867086168089441,1
3361,A. Sánchez,79.26749509483322,75.0817527795945,35.18639633747547,21.386527141922826,62.52452583387835,24.59123610202747,58.79659908436887,90.51667756703729,-2.967283160210515,-0.0816749552376213,-0.10364743255386244,1
3368,NA,1.896664486592544,2.6814911706998035,49.70568999345978,63.83257030739045,9.025506867233487,98.23413996075867,18.574231523871813,78.09025506867233,5.919006521171535,1.8552547343867911,0.546966882056113,1
3372,Aythami Artiles,9.287115761935906,21.451929365598428,79.79071288423808,96.20667102681492,3.793328973185088,90.71288423806409,2.419882275997384,25.899280575539567,6.354044400887635,1.350772036498582,-2.3269308728085285,2
3374,Zé Castro,14.977109221713539,15.892740353172009,93.98299542184434,79.59450621321125,13.865271419228254,94.04839764551994,8.894702419882277,68.541530412034,6.348577402349118,-0.22266384616085247,-1.6514137597546743,2
3375,Laure,20.40549378678875,0.2616088947024199,46.82799215173316,29.823413996075864,44.669718770438195,65.729234793983,21.124918247220407,56.5729234793983,2.9730563722336987,0.1779351159527303,2.3965697685164034,3
3378,Álex Bergantiños,31.262262916939175,43.4270765206017,79.65990843688685,75.0163505559189,10.725964682799214,74.16612164813604,26.22629169391759,62.52452583387835,3.495269794200255,-0.6408318568254249,-0.969075187745336,3
3380,Juan Domínguez,48.52844996729889,50.62132112491825,29.300196206671025,51.07913669064749,52.256376716808376,46.304774362328324,80.83714846304775,32.17789404839764,-0.1238002853668876,0.24022173968290328,0.5527470451949349,1
3381,Borja Fernández,8.240680183126226,31.06605624591236,40.02616088947024,59.97383911052976,6.0824068018312625,79.72531066056246,59.058207979071284,13.1458469587966,4.219560547602588,2.03392912478953,0.26197068236026044,2
3384,A. Guardado,40.15696533682146,41.79202092871158,91.49771092217135,81.29496402877699,44.08109875735775,56.04970568999346,13.27665140614781,20.92871157619359,2.218826528532584,-2.3069943653556293,-0.9600393179507146,7
3394,Bruno Gama,77.17462393721387,65.66383257030739,43.03466317854807,29.365598430346633,81.88358404185743,35.31720078482669,94.17920209287117,52.84499672988881,-3.4935520989331557,-1.846690280772754,1.2798638258972796,1
3400,F. Amorebieta,5.232177894048397,4.643557880967953,49.57488554610857,45.91236102027469,11.314584695879661,99.67298888162198,40.54937867887508,5.0359712230215825,5.394852188935243,1.846661457816679,0.8121934960644407,1
3403,Borja Ekiza,0.13080444735120994,0.5232177894048398,26.160889470241987,35.57880967952911,5.5591890124264225,88.81621975147155,6.736429038587312,10.26814911706998,5.302215442631977,2.7645966172513345,1.375452248605952,1
3404,Andoni Iraola,61.93590582079791,48.724656638325705,89.66644865925441,63.243950294310004,65.46762589928058,47.41661216481361,27.468933943754088,88.62001308044474,0.4267648210940812,-2.8694287336477227,-0.4130699180649819,1
3407,Jonás Ramalho,13.996075866579464,24.002616088947022,38.84892086330935,67.1026814911707,24.85284499672989,77.43623283191629,6.474820143884892,76.324395029431,4.024875448800185,1.6632021303354327,0.1239003087018156,2
3408,Enric Saborit,26.94571615434925,20.732504905166778,37.01765860039241,34.99018966644866,25.179856115107913,75.40876389797253,54.610856769130145,48.855461085676914,2.7583152130137463,0.8008320560728254,1.910717395946651,2
3409,Mikel San José,37.01765860039241,52.19097449313277,65.20601700457816,64.4211903204709,10.464355788096794,72.85807717462393,55.39568345323741,28.12295618051014,2.716342667931182,0.05306096424375627,-0.4752251434622239,5
3412,Gurpegi,3.4009156311314586,21.778940483976456,29.954218443427077,73.6429038587312,2.943100065402224,99.60758665794637,11.18378024852845,28.64617396991498,5.52084585506812,3.014665139651461,-0.6428624068286888,2
3413,Ander Herrera,55.39568345323741,44.60431654676259,95.16023544800524,78.9404839764552,42.642249836494436,74.82014388489209,65.27141922825376,7.1288423806409416,2.2151070912581585,-3.2255340083735144,-0.7595774412138934,2
3414,Ander Iturraspe,25.899280575539567,12.034009156311315,83.12622629169391,79.33289731850883,20.53629823413996,83.19162851536952,67.1026814911707,34.009156311314584,3.9662427064186434,-1.032666190818866,-0.0539565222369948,4
3418,Iñigo Ruiz de Galarreta,33.42053629823414,17.854807063440155,85.80771746239371,66.51406147809026,51.60235448005233,58.011772400261606,78.54807063440157,3.8587311968606928,1.813126865106804,-2.3285462550544813,-0.14950797668429938,5
3419,Iñigo Pérez,44.669718770438195,55.91890124264225,74.62393721386528,43.95029431000654,19.22825376062786,41.33420536298234,3.0739045127534337,50.098103335513414,0.6570149142316799,-0.8346691310264973,-0.6032663231184319,2
3420,Markel Susaeta,86.33093525179856,61.41268803139307,61.28188358404185,36.625245258338786,73.57750163505558,32.17789404839764,47.220405493786785,81.621975147155,-3.351231724192931,-2.5134077270203963,0.7595116103851495,5
3421,Óscar De Marcos,53.69522563767168,15.827338129496402,87.57357750163506,28.84238064094179,43.29627207325049,55.91890124264225,21.386527141922826,76.52060170045782,1.412496874896184,-2.245393203803866,1.5618664003694978,11
3423,Ibai Gómez,75.0163505559189,73.57750163505558,47.351209941138,22.10595160235448,57.03073904512753,22.694571615434924,1.1772400261608895,99.67298888162198,-3.3024318569387696,-1.134178885099275,-0.09785322460647636,6
3424,Fernando Llorente,91.69391759319817,95.48724656638325,8.436886854153041,32.04708960104644,32.76651406147809,1.896664486592544,70.43819489862655,12.688031393067364,-5.286741812722994,4.404202933238342,-1.893247653416084,1
