feature_k,feature_l,obs_corr,pred_corr,pred_lo,pred_hi
per90_crosses,per90_smart_passes,0.35201555299498727,0.36199149035293443,0.3035865694983116,0.4133311262375078
per90_shot_assists,per90_smart_passes,0.5622174462134597,0.477421905730762,0.4002051600395978,0.5418639416669455
rate_successful_passes,per90_smart_passes,-0.18906365432609545,-0.10317051507428288,-0.13245799073539732,-0.07489850762138425
rate_successful_progressive_passes,per90_smart_passes,0.4333241039141676,0.22265032059759474,0.1840619646110826,0.2584255963669151
per90_dribbles,per90_smart_passes,0.5667631890357554,0.4011977493761755,0.3324722553798157,0.4578635840459127
per90_progressive_run,per90_smart_passes,0.1966947404902632,0.35067581296734485,0.2893211861713762,0.40015887242535647
per90_accelerations,per90_smart_passes,0.40670854199855944,0.2994139878122188,0.24401612089611144,0.34729463175579584
rate_successful_dribbles,per90_smart_passes,-0.07395941296449363,-0.06413911396373469,-0.08286977261311726,-0.045727810014371005
per90_touch_in_box,per90_smart_passes,0.30547732537583333,0.2912983952524014,0.2417986619979064,0.334880764738164
per90_losses,per90_smart_passes,0.45931584201919134,0.23193819288987977,0.18852545010659677,0.2702424392301325
per90_own_half_losses,per90_smart_passes,-0.154955232617643,-0.20188349736441338,-0.23515336090884498,-0.16510936888552527
per90_dangerous_own_half_losses,per90_smart_passes,-0.2684054560625683,-0.25251071401483516,-0.29093866348785735,-0.20796698468316113
per90_recoveries,per90_smart_passes,-0.3075448200979644,-0.2910784676639323,-0.33403116361398943,-0.2391584569437947
per90_opponent_half_recoveries,per90_smart_passes,0.2217573177041391,0.1403056504919508,0.10987220006854606,0.17248160602743298
per90_dangerous_opponent_half_recoveries,per90_smart_passes,0.30746613272798917,0.23663000973913187,0.19557363922211782,0.2731637518351766
per90_interceptions,per90_smart_passes,-0.21255683140799378,-0.29075928361369324,-0.33294945093473344,-0.23864224038562334
per90_clearances,per90_smart_passes,-0.4023256009488357,-0.39760571929845623,-0.45027541614875405,-0.3304179585645475
per90_shots_blocked,per90_smart_passes,-0.38861961008072715,-0.3362530792740655,-0.38368287064338674,-0.2774809265985924
per90_defensive_duels,per90_smart_passes,0.04489212437621107,-0.03899834175733924,-0.06206300656968722,-0.015374158320486947
per90_offensive_duels,per90_smart_passes,0.5201328510173328,0.38216798709137134,0.3163004395436064,0.43437788576456693
per90_aerial_duels,per90_smart_passes,-0.051139843843792276,-0.20966870544268865,-0.24469791700706753,-0.17423904883707625
per90_pressing_duels,per90_smart_passes,0.11733135490145409,0.16246831422845592,0.12345373444300797,0.19645360506283455
per90_loose_ball_duels,per90_smart_passes,0.26364251759178686,0.02579151763809506,0.00434427810387977,0.04785024751097992
per90_sliding_tackles,per90_smart_passes,0.14178407499538495,-0.08353024562789933,-0.10684611392737593,-0.060835218386457404
per90_dribbles_against,per90_smart_passes,0.09163502982375554,-0.04800822961014824,-0.07257311240613257,-0.026663320470401108
rate_defensive_duels_won,per90_smart_passes,-0.29292826840346625,-0.17764405958800783,-0.20821514074623507,-0.1422357442985702
rate_offensive_duels_won,per90_smart_passes,0.0014404904230540725,-0.013775932416446977,-0.03568408251476726,0.005698694455363428
rate_aerial_duels_won,per90_smart_passes,-0.34228638509385817,-0.30678020460574706,-0.3519011782537982,-0.2536634325608372
per90_fouls,per90_smart_passes,0.08380591196771318,-0.021580001898295585,-0.04208247797700915,3.2439857041908186e-4
per90_fouls_suffered,per90_smart_passes,0.4002958625862137,0.2744236898959197,0.22662711814151887,0.31375020598499465
per90_yellow_cards,per90_smart_passes,-0.006353249024693175,-0.1014858585687184,-0.12511425424181802,-0.07771359297252974
per90_passes_to_final_third,per90_progressive_passes,0.7877234786745647,0.6908338964797467,0.668239583031433,0.7110996672760467
per90_key_passes,per90_progressive_passes,-0.05835120832903097,-0.1100437801560595,-0.1443479355097384,-0.07576441632544097
per90_through_passes,per90_progressive_passes,0.27464067113730534,0.20039588518390117,0.16928333834341136,0.23297910240622177
per90_crosses,per90_progressive_passes,0.05650008630834295,-0.055507314387042844,-0.09353128527497066,-0.021750625559160807
per90_shot_assists,per90_progressive_passes,-0.045472268296672586,-0.08673070087564544,-0.12219046275235927,-0.051161568621942065
rate_successful_passes,per90_progressive_passes,0.3543845494299399,0.4690513271738639,0.4429135228185866,0.49726470054776406
rate_successful_progressive_passes,per90_progressive_passes,0.3580803899362273,0.27387734885493353,0.24444366156955089,0.3007969708446115
per90_dribbles,per90_progressive_passes,-0.23641320395650314,-0.28620615326228716,-0.31968962719881566,-0.2508255818263338
per90_progressive_run,per90_progressive_passes,-0.060478591117484916,-0.0648058215576151,-0.10130320134365484,-0.03272361363032239
per90_accelerations,per90_progressive_passes,-0.07256411333727178,-0.10549441178792006,-0.13619848450357114,-0.07510149959039014
rate_successful_dribbles,per90_progressive_passes,0.23616656742997283,0.2364146349613754,0.2083719176387016,0.26333088916551917
per90_touch_in_box,per90_progressive_passes,-0.6122989631453853,-0.5850288940887098,-0.6084800043157776,-0.5583209429592356
per90_losses,per90_progressive_passes,-0.18303049925246256,-0.3088470307062242,-0.34371031655937956,-0.27614993911277796
per90_own_half_losses,per90_progressive_passes,0.46218209646536795,0.3516037892394367,0.3212923863347883,0.38159820861439214
per90_dangerous_own_half_losses,per90_progressive_passes,0.35957637777240165,0.3426327972263878,0.31711308802142174,0.3668849973315656
per90_recoveries,per90_progressive_passes,0.7238442130170105,0.6852349463789996,0.6622115889079631,0.7062156938106294
per90_opponent_half_recoveries,per90_progressive_passes,0.27663641635487846,0.2954679854370868,0.26438365869099156,0.32834112137572496
per90_dangerous_opponent_half_recoveries,per90_progressive_passes,0.01051172526447378,0.026755133299551804,-0.0031385406821014764,0.056897738519773214
per90_interceptions,per90_progressive_passes,0.6583234439794796,0.5705599911370762,0.5402021914186688,0.5967032568299846
per90_clearances,per90_progressive_passes,0.48085373265454917,0.4129238723168644,0.381203036110839,0.44483394665407644
per90_shots_blocked,per90_progressive_passes,0.35657372981331514,0.3741049913229416,0.34513082958870495,0.40087994954321254
per90_defensive_duels,per90_progressive_passes,0.44814903359303854,0.36440687547169487,0.3277276684626741,0.39429497368707717
per90_offensive_duels,per90_progressive_passes,-0.4230642909636904,-0.42642106066871754,-0.45864135564582503,-0.3943942294786279
per90_aerial_duels,per90_progressive_passes,-0.33908519387811037,-0.37428109757365796,-0.40487872914404605,-0.34209827506126744
per90_pressing_duels,per90_progressive_passes,-0.5298842891982436,-0.4129492218042069,-0.4588694641011773,-0.3578020101255916
per90_loose_ball_duels,per90_progressive_passes,-0.43478672275664,-0.4258852451986135,-0.45679391519217993,-0.3870784534659809
per90_sliding_tackles,per90_progressive_passes,0.26408779816848177,0.20017471145468083,0.1660625295425633,0.2312716912933453
per90_dribbles_against,per90_progressive_passes,0.5816581090539056,0.43724143519054615,0.3981248972892463,0.4702971075843342
rate_defensive_duels_won,per90_progressive_passes,0.3328996763908472,0.344183972712226,0.30808576612629185,0.37896395797117116
rate_offensive_duels_won,per90_progressive_passes,0.4835458830814009,0.41754894837480355,0.39130291199765865,0.44290484288402565
rate_aerial_duels_won,per90_progressive_passes,0.38018250445953305,0.35134299247775624,0.32268025120067767,0.38103381344622617
per90_fouls,per90_progressive_passes,-0.21061794861852123,-0.19178111359976321,-0.22402072161960657,-0.16031368534909735
per90_fouls_suffered,per90_progressive_passes,-0.2658131729098278,-0.2520352594259606,-0.2827050180264562,-0.21905530664743456
per90_yellow_cards,per90_progressive_passes,0.10454368833906658,0.07385886696080438,0.04370828331382135,0.10782465427567427
per90_key_passes,per90_passes_to_final_third,-0.1008396666682631,-0.032616041933034426,-0.06646769506875831,0.001152652254354941
per90_through_passes,per90_passes_to_final_third,0.41976938165621824,0.21866909340227667,0.18569939344244435,0.2498869139406015
per90_crosses,per90_passes_to_final_third,-0.12746125144035816,0.005493077812858294,-0.031718952625577244,0.04379095504941768
per90_shot_assists,per90_passes_to_final_third,0.015285322841230983,-0.004587920709234656,-0.040344117360558006,0.030917205939899453
rate_successful_passes,per90_passes_to_final_third,0.4327833248239498,0.39597706763316765,0.3709754515066804,0.4214670305677619
rate_successful_progressive_passes,per90_passes_to_final_third,0.44357989093063654,0.27358866978245616,0.24489712748679224,0.30060187881675754
per90_dribbles,per90_passes_to_final_third,-0.24350885766280952,-0.19097174615191156,-0.22594536059121367,-0.15645226217995997
per90_progressive_run,per90_passes_to_final_third,-0.12559887275925885,-0.00435329700538153,-0.03661306780475494,0.027028427215727163
per90_accelerations,per90_passes_to_final_third,-0.1557108346210455,-0.04771769366681416,-0.07797963586213354,-0.0187514007894
rate_successful_dribbles,per90_passes_to_final_third,0.2220206837045867,0.19777558326650205,0.17201972296055143,0.21979477768427155
per90_touch_in_box,per90_passes_to_final_third,-0.5200757675863248,-0.46950939666773583,-0.4981063328923916,-0.44431818689208646
per90_losses,per90_passes_to_final_third,-0.1491603601173851,-0.23616918681895666,-0.2664266582438156,-0.20775777882512508
per90_own_half_losses,per90_passes_to_final_third,0.2467881470834537,0.27814582837014545,0.2518648902469319,0.30415233190297447
per90_dangerous_own_half_losses,per90_passes_to_final_third,0.21041679497675636,0.262728451040139,0.23573502564732696,0.28889067286145353
per90_recoveries,per90_passes_to_final_third,0.5574565467001406,0.5574422083793178,0.5344495501726655,0.5818967021208054
per90_opponent_half_recoveries,per90_passes_to_final_third,0.5027393269262179,0.2801838026133005,0.2514723419283013,0.3083280031930539
per90_dangerous_opponent_half_recoveries,per90_passes_to_final_third,0.18407177355196855,0.058912447164819096,0.028228915481923623,0.08801312817493527
per90_interceptions,per90_passes_to_final_third,0.43647135068357024,0.4568816354482428,0.42708999452740454,0.4864806090240824
per90_clearances,per90_passes_to_final_third,0.21387562061560694,0.3026476996469091,0.26996000078216725,0.3332286401290208
per90_shots_blocked,per90_passes_to_final_third,0.23585880082746377,0.2777829472596139,0.24815063282466332,0.30815475098132494
per90_defensive_duels,per90_passes_to_final_third,0.3372042327063186,0.3137651133852731,0.2806751391422139,0.3396701781923591
per90_offensive_duels,per90_passes_to_final_third,-0.32294442915439764,-0.31679432291935433,-0.35014755423847593,-0.282440190815086
per90_aerial_duels,per90_passes_to_final_third,-0.21413457808071532,-0.35970239719951247,-0.3889038666802134,-0.3303063649253404
per90_pressing_duels,per90_passes_to_final_third,-0.34311654642847583,-0.3379170993345705,-0.37636266441027155,-0.29039599445975883
per90_loose_ball_duels,per90_passes_to_final_third,-0.2266660416352898,-0.3696805614192509,-0.39790832685905864,-0.33316710025263335
per90_sliding_tackles,per90_passes_to_final_third,0.3002229718581261,0.16306246562552015,0.1337475836701123,0.19115646597182803
per90_dribbles_against,per90_passes_to_final_third,0.39495518882057845,0.37633871460891305,0.34352986989329437,0.4069628619276491
rate_defensive_duels_won,per90_passes_to_final_third,0.25122009363419723,0.27530192959807365,0.2432484769429543,0.3084983887787485
rate_offensive_duels_won,per90_passes_to_final_third,0.3602055816473041,0.36418972607767547,0.33995329049465745,0.387838380846106
rate_aerial_duels_won,per90_passes_to_final_third,0.28329805739372416,0.2622053186763317,0.23303889022493793,0.2942599028939162
per90_fouls,per90_passes_to_final_third,-0.05179943695593958,-0.17143149413449507,-0.1992860253937361,-0.1444845550927886
per90_fouls_suffered,per90_passes_to_final_third,-0.08909162992730774,-0.17998442651235153,-0.2101129196642078,-0.1473263090844006
per90_yellow_cards,per90_passes_to_final_third,0.14391520742662584,0.04959058076925667,0.02296450209942212,0.07864605282242201
per90_through_passes,per90_key_passes,0.43041364144087685,0.36424941222562796,0.3293554386007308,0.39231177106942616
per90_crosses,per90_key_passes,0.6699685006419498,0.49132889408270086,0.46898604003660127,0.512877494936033
per90_shot_assists,per90_key_passes,0.8190979662987745,0.6494349821393196,0.6319562708600606,0.6655640716216854
rate_successful_passes,per90_key_passes,-0.30135987633120537,-0.1854090315593487,-0.2182218152769921,-0.15564790953297566
rate_successful_progressive_passes,per90_key_passes,0.2869984832355439,0.2713876545827538,0.24203619248671707,0.29886491083748473
per90_dribbles,per90_key_passes,0.6398170543496668,0.5670714387343905,0.529797564988101,0.594494776039812
per90_progressive_run,per90_key_passes,0.524090547542616,0.47705639617515133,0.4516460960634575,0.5011505037495688
per90_accelerations,per90_key_passes,0.4871223655611812,0.4123005607222496,0.3761447401159734,0.44081938074732024
rate_successful_dribbles,per90_key_passes,-0.13306516689515163,-0.1097488929684453,-0.13203807270684267,-0.08577678952827208
per90_touch_in_box,per90_key_passes,0.5453544426813033,0.4494863548563005,0.4253433213343264,0.4726816770965812
per90_losses,per90_key_passes,0.4356279965195573,0.3421279650597046,0.31007429124968205,0.37065271943963174
per90_own_half_losses,per90_key_passes,-0.30169006009641397,-0.3061564814189737,-0.3301162555427875,-0.28190750666722164
per90_dangerous_own_half_losses,per90_key_passes,-0.38944143339928317,-0.3731812772723975,-0.3936839126366069,-0.3531572452957878
per90_recoveries,per90_key_passes,-0.4775610782959147,-0.4592496332743051,-0.4868279840642021,-0.43292389305790335
per90_opponent_half_recoveries,per90_key_passes,0.08357922237531944,0.15863169757193404,0.12758119976369736,0.19074561962283607
per90_dangerous_opponent_half_recoveries,per90_key_passes,0.3290673197752802,0.31489069126068,0.2909649054006795,0.3383039020769554
per90_interceptions,per90_key_passes,-0.4230144138275173,-0.4473164870677859,-0.47373556457963045,-0.4215824186496695
per90_clearances,per90_key_passes,-0.5198427307969452,-0.5749183802106735,-0.594312056435359,-0.5565828819848748
per90_shots_blocked,per90_key_passes,-0.48708461168088935,-0.48869066349812684,-0.5083518470541638,-0.4684321337399575
per90_defensive_duels,per90_key_passes,-0.09670601547129022,-0.08884511095584889,-0.11642639985087715,-0.05923261161156672
per90_offensive_duels,per90_key_passes,0.5787336385871976,0.5556074224258208,0.5308223826540307,0.5768469049377115
per90_aerial_duels,per90_key_passes,-0.2835962284125462,-0.24385327541312896,-0.27306407356865464,-0.21436497020220005
per90_pressing_duels,per90_key_passes,0.2631674639013861,0.25926256230597067,0.21963425643954232,0.29397728770309034
per90_loose_ball_duels,per90_key_passes,0.03490294196169457,0.07731175787521938,0.04780555564083127,0.10799732658398821
per90_sliding_tackles,per90_key_passes,-0.14599781690490876,-0.13217484865430768,-0.1600637143527012,-0.1056323453888152
per90_dribbles_against,per90_key_passes,-0.08486715941312883,-0.10815458013633103,-0.13756333842703025,-0.07904457049902179
rate_defensive_duels_won,per90_key_passes,-0.28948695086397647,-0.2728573327985148,-0.3008486408820014,-0.2402149698631023
rate_offensive_duels_won,per90_key_passes,-0.058877822942781446,-0.06023227618139397,-0.0866387247235017,-0.03268462590001313
rate_aerial_duels_won,per90_key_passes,-0.4283609360876469,-0.44685631021347566,-0.4682864233661286,-0.42374736773273325
per90_fouls,per90_key_passes,-0.05670322597470536,-0.009857432667001054,-0.04036609538564966,0.021998460055557705
per90_fouls_suffered,per90_key_passes,0.3608402639815625,0.3935142383354729,0.36687454325519997,0.41813666397600147
per90_yellow_cards,per90_key_passes,-0.17508309374194952,-0.14353835578783208,-0.1669579575929603,-0.11649975381574801
per90_crosses,per90_through_passes,0.2268065898157828,0.31940688373149406,0.28952837186041097,0.34667017629441427
per90_shot_assists,per90_through_passes,0.485097735721649,0.4175622759426605,0.3808544458087301,0.44870452558060603
rate_successful_passes,per90_through_passes,-0.05103867656225906,0.03585817525970627,0.010687800954574807,0.06250398656537016
rate_successful_progressive_passes,per90_through_passes,0.4284068469600731,0.2827641530392382,0.2527916447583723,0.30842874552609023
per90_dribbles,per90_through_passes,0.3563955362274097,0.2911127603827806,0.25977229682483743,0.3216033276837431
per90_progressive_run,per90_through_passes,0.18640000579678612,0.30636213388613076,0.27534621784569874,0.33566309799741845
per90_accelerations,per90_through_passes,0.2766799129122267,0.24746297413492177,0.2159463294643464,0.2756571628412444
rate_successful_dribbles,per90_through_passes,0.015395858969944253,0.006841844879412991,-0.011711296169522722,0.025965695165141685
per90_touch_in_box,per90_through_passes,0.13915746647205465,0.10572728433022029,0.07638014760497905,0.13510057267103778
per90_losses,per90_through_passes,0.30508210107910516,0.128131571435847,0.10317788446111285,0.15514400031811434
per90_own_half_losses,per90_through_passes,-0.1063550752382276,-0.08839066506608927,-0.11113691792178404,-0.06658729045627294
per90_dangerous_own_half_losses,per90_through_passes,-0.16321148447390968,-0.13772160916507878,-0.1604279351073732,-0.11531091436927235
per90_recoveries,per90_through_passes,-0.1258099001605363,-0.07749230623372955,-0.10821466562836918,-0.048094990897949594
per90_opponent_half_recoveries,per90_through_passes,0.24781255340294628,0.2125398548533006,0.18581806418045235,0.23759864732650052
per90_dangerous_opponent_half_recoveries,per90_through_passes,0.2761241205271411,0.22647493463035284,0.20326002011974104,0.2502353501251743
per90_interceptions,per90_through_passes,-0.11879694856427327,-0.1093122256256086,-0.13626833588223713,-0.08177026566367143
per90_clearances,per90_through_passes,-0.2851791358139272,-0.252292410392571,-0.2818089702260098,-0.22049684479624215
per90_shots_blocked,per90_through_passes,-0.21972816536565765,-0.2063978749260589,-0.2327686641917487,-0.17855005634329457
per90_defensive_duels,per90_through_passes,0.023233271340436595,0.06595390907431942,0.040993801099263955,0.09007478151355326
per90_offensive_duels,per90_through_passes,0.32431008489062024,0.23428465145904367,0.2050863121850301,0.26673328033613264
per90_aerial_duels,per90_through_passes,-0.16297071204572142,-0.298808982631564,-0.32558867172756645,-0.2686043782727452
per90_pressing_duels,per90_through_passes,0.07290711013592095,0.03459025992962738,0.013005175907486252,0.05736921861118282
per90_loose_ball_duels,per90_through_passes,0.07415587076182212,-0.09537202539958314,-0.11875812458049861,-0.07210875830709411
per90_sliding_tackles,per90_through_passes,0.08777661226989893,-0.021251499419447605,-0.04474911604326342,6.385820645172873e-4
per90_dribbles_against,per90_through_passes,0.0721051392657055,0.07808530623504469,0.055267439926064615,0.10257097815714386
rate_defensive_duels_won,per90_through_passes,-0.13679846779945914,-0.06799213019019673,-0.08986808664491963,-0.04645477150083105
rate_offensive_duels_won,per90_through_passes,0.09460509553398085,0.10419085060800772,0.08213550559594139,0.12706446717827619
rate_aerial_duels_won,per90_through_passes,-0.2149628317376202,-0.18552458885809583,-0.21354276471152056,-0.15834676965770614
per90_fouls,per90_through_passes,-0.0062938909988258995,-0.07368380294346745,-0.09643995167177627,-0.05067387119825514
per90_fouls_suffered,per90_through_passes,0.29176593555464847,0.18339109304054638,0.1567765634557518,0.20885544372424641
per90_yellow_cards,per90_through_passes,-0.009606527942662726,-0.07319239195977266,-0.09423960721513693,-0.05295917545449782
per90_shot_assists,per90_crosses,0.6572225019817758,0.548166079259051,0.5254001443699156,0.5708333736250113
rate_successful_passes,per90_crosses,-0.5385562883455517,-0.13516343192702246,-0.16632781836984611,-0.10724813024805936
rate_successful_progressive_passes,per90_crosses,0.17167122137787597,0.24396192569336694,0.21834875687585753,0.2673143847273885
per90_dribbles,per90_crosses,0.6668118298447012,0.4685235004635963,0.43496826115285914,0.49733455575118607
per90_progressive_run,per90_crosses,0.49889923567090516,0.402631561220969,0.3760687817469006,0.4267981101481676
per90_accelerations,per90_crosses,0.5508451478811001,0.3455936835639675,0.3126185134095086,0.37212996892978667
rate_successful_dribbles,per90_crosses,-0.16769596130218142,-0.08197558368019273,-0.10321728774245907,-0.060721127483284634
per90_touch_in_box,per90_crosses,0.31486884889016953,0.35412750507412327,0.3243835793246763,0.3815954434395786
per90_losses,per90_crosses,0.5272284811892942,0.2761261147360889,0.2492629183009276,0.3015653746770005
per90_own_half_losses,per90_crosses,-0.12591539582694491,-0.24349719214695634,-0.26732316592393557,-0.21973102375580217
per90_dangerous_own_half_losses,per90_crosses,-0.3392642417713258,-0.3009096468505415,-0.322472589589652,-0.28104158748229885
per90_recoveries,per90_crosses,-0.3467441814013726,-0.3576471163590242,-0.3885703489827426,-0.32724001250238516
per90_opponent_half_recoveries,per90_crosses,0.11684707911166778,0.14913873005063358,0.1218536323003544,0.17738193943947797
per90_dangerous_opponent_half_recoveries,per90_crosses,0.2247207891993099,0.2691217823150868,0.24762039980046863,0.2899587422561154
per90_interceptions,per90_crosses,-0.22647549030389275,-0.3529884557641086,-0.382467454666492,-0.3235900318698592
per90_clearances,per90_crosses,-0.35899780251819263,-0.46909145693871823,-0.49391576843073637,-0.4444600031162946
per90_shots_blocked,per90_crosses,-0.472336026502786,-0.39764179217100515,-0.42238724347702256,-0.3738054702811537
per90_defensive_duels,per90_crosses,0.15202080198673573,-0.05805329462542078,-0.0855155015627685,-0.031879494071835116
per90_offensive_duels,per90_crosses,0.4915532483815761,0.4520359522293522,0.42184594499459827,0.4774209434637225
per90_aerial_duels,per90_crosses,-0.33362209656148106,-0.2253997141578639,-0.2532548062823345,-0.19650821317689632
per90_pressing_duels,per90_crosses,0.1596735747820372,0.20061622352540567,0.16624577241331934,0.23188612230289155
per90_loose_ball_duels,per90_crosses,-0.00963916666017164,0.045254934651275905,0.01870521298307018,0.072794241004695
per90_sliding_tackles,per90_crosses,-0.07832837616988937,-0.10278766309055541,-0.12864912257866598,-0.07930728280011516
per90_dribbles_against,per90_crosses,0.20794417887645303,-0.07096797170126745,-0.09824249137933383,-0.042590137603439854
rate_defensive_duels_won,per90_crosses,-0.3252656960871008,-0.21554067800843132,-0.24317582690595224,-0.18774327943612543
rate_offensive_duels_won,per90_crosses,0.016007406862401055,-0.031151074581082346,-0.05747059617418318,-0.004067262526244939
rate_aerial_duels_won,per90_crosses,-0.3777269525574315,-0.36313774599506343,-0.3869402137971206,-0.33755520422077656
per90_fouls,per90_crosses,-0.022744351083732517,-0.01756138157086949,-0.044937981978495765,0.011216286842977622
per90_fouls_suffered,per90_crosses,0.28847715335360014,0.32255693008169367,0.2951331251675402,0.34670829861876196
per90_yellow_cards,per90_crosses,-0.11960023108622526,-0.11854581139353722,-0.13914343472349933,-0.09508170466414684
rate_successful_passes,per90_shot_assists,-0.255574207156449,-0.1861195417813341,-0.2211398365558091,-0.15301729175922812
rate_successful_progressive_passes,per90_shot_assists,0.3661184086826936,0.31686287199277474,0.28608388703560184,0.3440857564592137
per90_dribbles,per90_shot_assists,0.6679697704807722,0.6224095443023844,0.5829575967643985,0.6505222734687586
per90_progressive_run,per90_shot_assists,0.4958949614376351,0.5317367573790994,0.5049425997315362,0.5554086752129954
per90_accelerations,per90_shot_assists,0.4774790982773814,0.4572689250266375,0.4196866915405587,0.48766339481328264
rate_successful_dribbles,per90_shot_assists,-0.12166614297673206,-0.11208996243799499,-0.13648000969436305,-0.08677104561869788
per90_touch_in_box,per90_shot_assists,0.48364712481403194,0.4767376524463912,0.4491258761822111,0.5028530212031895
per90_losses,per90_shot_assists,0.4519529889265931,0.3692079538192457,0.33563755470707735,0.3994690742286394
per90_own_half_losses,per90_shot_assists,-0.34599181041636234,-0.3269461729704717,-0.3523031883807532,-0.30019858400507304
per90_dangerous_own_half_losses,per90_shot_assists,-0.43235446842962394,-0.4024336135246312,-0.4237018168982399,-0.37988019670561146
per90_recoveries,per90_shot_assists,-0.5079726227403255,-0.48306196981524213,-0.5104165723177877,-0.4562575942595582
per90_opponent_half_recoveries,per90_shot_assists,0.21254953861215656,0.1914949899052322,0.15979280449151814,0.22782643390113066
per90_dangerous_opponent_half_recoveries,per90_shot_assists,0.43106464841722986,0.3541791627413402,0.3292968986788806,0.37925454118069657
per90_interceptions,per90_shot_assists,-0.4644894613215471,-0.47499974241518717,-0.5017804523498572,-0.445781792072796
per90_clearances,per90_shot_assists,-0.6304838004635562,-0.6253223770305366,-0.6438129565687196,-0.6054751943054866
per90_shots_blocked,per90_shot_assists,-0.5586943257792669,-0.5304609232333645,-0.5508232960317301,-0.5117891614807406
per90_defensive_duels,per90_shot_assists,-0.07677842703772236,-0.08273439612903143,-0.1150801540199034,-0.047633376398693764
per90_offensive_duels,per90_shot_assists,0.6236701602152288,0.6030580166969958,0.5795320307607483,0.6254800297171911
per90_aerial_duels,per90_shot_assists,-0.32423993424080133,-0.29065529604324697,-0.32146542669909933,-0.2594138434999247
per90_pressing_duels,per90_shot_assists,0.28242721452676317,0.271470787197123,0.23380584830621914,0.3084672503493599
per90_loose_ball_duels,per90_shot_assists,0.05638781691304481,0.0669316429176711,0.03800610638826887,0.09934579163931946
per90_sliding_tackles,per90_shot_assists,-0.11616554337557217,-0.13887209105123888,-0.17010239329488447,-0.10863565820052554
per90_dribbles_against,per90_shot_assists,-0.0747615485867185,-0.10098033674208069,-0.13242351383500206,-0.06891566439064072
rate_defensive_duels_won,per90_shot_assists,-0.32356880079762124,-0.28989865741542625,-0.3200991013367563,-0.25643288689589205
rate_offensive_duels_won,per90_shot_assists,-0.06470476195943102,-0.04817779556989562,-0.07883701476634708,-0.018424065615427348
rate_aerial_duels_won,per90_shot_assists,-0.5109711590470427,-0.48462752527305664,-0.5075426432757426,-0.4593589036618173
per90_fouls,per90_shot_assists,-0.03533982418949159,-0.0198888259285657,-0.05396316736165027,0.01600544371647047
per90_fouls_suffered,per90_shot_assists,0.42420722029787916,0.4294215933251132,0.4008980193720838,0.45609022619180606
per90_yellow_cards,per90_shot_assists,-0.15417716340346496,-0.15747694355332156,-0.18453694562323208,-0.12779744326727918
rate_successful_progressive_passes,rate_successful_passes,0.26209918633279594,0.09688945475278643,0.07325214941359957,0.1219473534847656
per90_dribbles,rate_successful_passes,-0.42110710394656636,-0.281082447964575,-0.3126186065366553,-0.24951733493758535
per90_progressive_run,rate_successful_passes,-0.10607846143382756,-0.1373427033486945,-0.1662210261742373,-0.110238172544312
per90_accelerations,rate_successful_passes,-0.2441799017965304,-0.14654000516779922,-0.17388266856623144,-0.12155859375185554
rate_successful_dribbles,rate_successful_passes,0.23300976672991613,0.15638319467047562,0.13855067705140173,0.17511328406826607
per90_touch_in_box,rate_successful_passes,-0.37705862905989423,-0.42450930882947424,-0.45108764000011625,-0.3977123469019286
per90_losses,rate_successful_passes,-0.6848490500381947,-0.2462870531375571,-0.273005937066235,-0.22129481955728653
per90_own_half_losses,rate_successful_passes,0.05765750878276241,0.26278649242581326,0.2404596229350341,0.2849880976902438
per90_dangerous_own_half_losses,rate_successful_passes,0.29580513455671414,0.2718627306355364,0.2500007940505662,0.29414970873100776
per90_recoveries,rate_successful_passes,0.46469614288182276,0.4830228877171566,0.4554814631911991,0.5101045264789231
per90_opponent_half_recoveries,rate_successful_passes,0.15391226886752185,0.132880387635966,0.10786094103390881,0.15581630079321349
per90_dangerous_opponent_half_recoveries,rate_successful_passes,-0.013156244498175661,-0.05147341339200266,-0.07462718179822649,-0.029318243962327732
per90_interceptions,rate_successful_passes,0.2762083888128479,0.415914909124717,0.38948728870708127,0.4449835733343699
per90_clearances,rate_successful_passes,0.21506312791063548,0.35406761228457445,0.32349604874598925,0.38441744697397284
per90_shots_blocked,rate_successful_passes,0.3739812009854666,0.31402318968131004,0.28758687020785595,0.3399856664852448
per90_defensive_duels,rate_successful_passes,0.05239617811893293,0.2240197034193378,0.19970412182859107,0.24818190605970325
per90_offensive_duels,rate_successful_passes,-0.38806714350447297,-0.35762712477189657,-0.3885228882113573,-0.32777955874273057
per90_aerial_duels,rate_successful_passes,-0.2074362705481344,-0.15923131421634426,-0.18541609454059926,-0.13438759649565254
per90_pressing_duels,rate_successful_passes,-0.31254912686673453,-0.2873538301330717,-0.320316562893665,-0.24946909569626138
per90_loose_ball_duels,rate_successful_passes,-0.36928044665778464,-0.25620505108054636,-0.2809542195403502,-0.23008626680727803
per90_sliding_tackles,rate_successful_passes,0.10811586240635765,0.14071468025051662,0.11981604399607662,0.16092727262900075
per90_dribbles_against,rate_successful_passes,0.044026465099629424,0.2691222295194827,0.24151011091206998,0.29495956504199583
rate_defensive_duels_won,rate_successful_passes,0.35262570043531677,0.25155653690812285,0.22348366505565742,0.2783804029507958
rate_offensive_duels_won,rate_successful_passes,0.21917811363603393,0.24791181524816147,0.22715585814873437,0.2690677927766151
