param,mean,sd,q05,q50,q95,ess_bulk,rhat
Lambda_a.31.1,-0.19301230197,0.02423064720020074,-0.232989119,-0.192280695,-0.1527328835,490.3957200156207,1.0064583937075517
Lambda_a.32.1,0.154440915756,0.020960686716942855,0.12013605399999999,0.154488835,0.188461286,475.1166624837804,1.0012836351831471
Lambda_a.33.1,-0.814836626775,0.01829485707574662,-0.8458198775000001,-0.814838105,-0.784754593,386.76292770051214,0.9999415081265024
Lambda_a.34.1,-0.69239058773,0.021642998476870696,-0.7280817399999999,-0.6918163150000001,-0.6577618085,258.40262165099284,0.9998705811214095
Lambda_a.35.1,-0.524623972445,0.02207392439886089,-0.560557972,-0.52475859,-0.48896186700000005,284.3311553700385,1.0011497310516937
Lambda_a.36.1,-0.6045975541875,0.021226859346304475,-0.639771413,-0.60489317,-0.5700214255,439.28720867470315,1.0069042023304537
Lambda_a.37.1,0.603771219255,0.02341558460436155,0.56534823,0.604232855,0.6429345864999999,284.4071924307637,0.9999858059363912
Lambda_a.38.1,0.2468254379475,0.023877057474229565,0.2088699,0.24661199,0.2872958755,292.7280980194547,1.0070613455999966
Lambda_a.39.1,0.4505437278175,0.0164192238470906,0.42315876799999996,0.450491555,0.477062902,535.7333299523211,1.001838011569766
Lambda_a.40.1,0.401372819265,0.021046124752903773,0.36789687099999996,0.40086072500000003,0.436456227,707.7198048630324,1.0020455647261628
Lambda_a.41.1,-0.2635241193475,0.020718880079844584,-0.297077601,-0.26360715999999995,-0.23032505649999999,1093.70716484487,0.9999025808499873
Lambda_a.42.1,-0.6800040502275,0.018899989111094893,-0.7104528805,-0.67990894,-0.6492331855,351.2918724097501,1.0026928521479823
Lambda_a.43.1,-0.3751011485875,0.0186602972370892,-0.4055020225,-0.37509400000000004,-0.3440207635,521.1160458425242,1.001345185017663
Lambda_a.44.1,-0.4184900903625,0.01874589993920042,-0.4499082135,-0.41858175,-0.38779595750000007,650.2965794540647,1.0044330728885396
Lambda_a.45.1,-0.48392382275,0.022698761785370468,-0.5213357765000001,-0.483657565,-0.44780554,368.30107225935404,0.9997855372901309
Lambda_a.46.1,0.092918012724375,0.02415033964608138,0.0534386562,0.09253579549999999,0.13510331,929.017789013513,1.0034332256116638
Lambda_a.47.1,0.4038598086625,0.02406501996489221,0.36414197200000004,0.40403024,0.443038208,501.9216640772369,0.9998781898257998
Lambda_a.48.1,-0.190520066255,0.019956993893214522,-0.223037172,-0.19057496499999999,-0.15747980600000003,1794.4872923448174,1.0024634159677828
Lambda_a.1.2,0,0,0,0,0,NA,NA
Lambda_a.2.2,0.44515244109,0.014824479903504707,0.4208018155,0.44476037,0.470069138,775.1951010955073,1.0010231188338958
Lambda_a.3.2,-0.025914361277490198,0.01839096316022807,-0.0553152165,-0.026273839,0.003820940999999952,305.58365405906306,1.001746161682232
Lambda_a.4.2,0.6557656526125,0.016446430937906042,0.6296076445,0.65549219,0.683286125,496.9441913130946,1.003312523080118
Lambda_a.5.2,0.24625899793,0.018908788875395342,0.21607739199999998,0.24568930500000002,0.278073907,387.58225678242377,1.000091969678221
Lambda_a.6.2,-0.5195546374775,0.020774144456768208,-0.554858048,-0.51918116,-0.4859378485,582.1375863772884,1.001683654699404
Lambda_a.7.2,0.3658158551425,0.029736036549371056,0.3145107625,0.36612989500000004,0.413808462,131.86837328206164,1.0022529825414832
