"player_index","player_id","player_name","archetype","cluster","pc1_score","pc2_score","pc3_score","n_seasons"
271,4232,"Alcalá","Centre backs",1,4.92132950195107,-3.01363439819829,0.300118400173837,3
272,4234,"Lillo Castellano","Centre backs",1,3.69970447091309,-0.746842994714373,-1.40964427377783,3
273,4238,"Michel Macedo","Defensive midfielders",3,1.39766802758553,0.90112038058632,-0.190027458031977,3
274,4239,"Ángel Trujillo","Centre backs",1,3.73428156747887,-4.90983462609487,-0.676233243504451,2
275,4242,"Corona","Defensive midfielders",3,1.88097757342304,1.61415438079222,0.959087759296603,1
276,4243,"Verza","Defensive midfielders",3,2.63572914017024,1.96193438467554,1.0320591729188,2
277,4248,"Alberto Martín","Centre backs",1,3.49673746804797,-0.987372691976749,-0.0725999152348898,1
278,4249,"Soriano","Forwards",4,-1.20992774232054,-2.70957927061621,1.4427357214195,1
279,4252,"Aaron Níguez","Attacking midfielders",2,-1.92136932453535,1.27178603046969,-0.00965677669657032,1
280,4256,"Aleix Vidal","Midfielders",5,-0.555516531309104,2.76166466440666,-0.919534705533492,9
281,4257,"J. Zongo","Attacking midfielders",2,-3.73520926999839,0.702590197088006,0.493129819590881,1
282,4268,"Juan Rafael Fuentes","Centre backs",1,2.70349728007391,-2.31911684391563,-1.22245425335058,3
283,4272,"Ximo Navarro","Centre backs",1,2.87646966218213,-1.18400893499834,-2.18444343937838,6
284,4278,"Borja García","Midfielders",5,-2.00907212729844,2.61364463762966,1.47741094662528,5
285,4285,"Fede Vico","Attacking midfielders",2,-2.09418881798618,1.69804212122748,-0.643627970699081,3
286,4288,"S. Dubarbier","Defensive midfielders",3,2.53222058187233,0.506769454819841,-3.60399867115888,1
287,4303,"David López","Centre backs",1,4.74601521495019,-0.685205366009588,1.59269980136153,8
288,4325,"Jorge Pulido","Centre backs",1,4.03747798560473,-1.12249531389661,0.306918414949171,2
289,4326,"Tito","Defensive midfielders",3,2.97509047398704,-0.320165161555842,-1.89129474556028,5
290,4329,"Alejandro Arribas","Centre backs",1,4.78350607525574,-3.18181653517886,-0.0786455672021658,3
291,4332,"Javi Fuego","Centre backs",1,4.37292277115386,-0.292995056910883,0.0201435549719513,4
292,4336,"T. Gayoso Roberto","Midfielders",5,2.26790248868408,5.79234957318267,3.39146556576377,2
293,4337,"Lass Bangoura","Attacking midfielders",2,-5.41711024211765,2.58049319222231,-0.927425930228652,2
294,4338,"Diego Costa","Forwards",4,-5.65896310455119,-3.0562404975436,1.08224419833604,3
295,4342,"Piti","Attacking midfielders",2,-2.9222389912996,1.8984707199202,-0.278752295602223,2
296,4344,"Alberto Perea","Attacking midfielders",2,-3.26772776826982,2.65233428364156,-1.25473426201249,2
297,4355,"David García","Centre backs",1,5.09751836305162,-0.442526151930227,1.71342255475453,3
298,4358,"Víctor Laguardia","Centre backs",1,4.95149140224851,-2.71516411182668,0.340314710583692,6
299,4360,"Juanpe","Centre backs",1,5.29189992346358,-1.61334572971639,1.20744806581198,5
300,4361,"Javi Castellano","Defensive midfielders",3,4.15065312466987,0.67445716270717,1.61829866847305,1
301,4362,"Momo","Midfielders",5,-1.30049867654079,3.77034427487274,1.69566572820938,3
302,4363,"Vicente Gómez","Defensive midfielders",3,1.2899486718068,0.175035690656611,2.20817239286615,3
303,4365,"Roque Mesa","Midfielders",5,0.708446432246671,2.81201093487024,0.627982510285374,6
304,4366,"Hernán Santana","Defensive midfielders",3,3.00920976367245,0.473315695885967,1.52626428942915,1
305,4371,"Dani Castellano","Defensive midfielders",3,2.32177653132693,0.842208217748592,-1.28892966147885,3
306,4375,"Vitolo","Attacking midfielders",2,-3.86117275676136,2.61448512431909,0.00394279103468035,6
307,4379,"Jonathan Viera","Attacking midfielders",2,-3.96702856621666,5.88973682138416,3.2557229218451,4
308,4424,"Jonny Otto","Defensive midfielders",3,2.74286736845129,1.68453039743512,-0.582534895053464,5
309,4425,"Víctor Díaz","Defensive midfielders",3,3.25465234528074,-0.00122303513260151,-1.84774511547975,4
310,4440,"Borja Valle","Forwards",4,-5.37733297198448,-0.994143060974419,1.59876014079089,1
311,4452,"Yuri Berchiche","Defensive midfielders",3,2.14220092597898,2.04393836486282,-1.07750310572877,11
312,4487,"Sergio Marcos","Defensive midfielders",3,4.16780981163855,3.81299906039523,2.08450603293999,1
313,4488,"Saúl Ñíguez","Defensive midfielders",3,1.03276359744158,0.0458565771367475,0.0394007806621399,10
314,4492,"Iván Sánchez","Attacking midfielders",2,-2.95800897837722,3.39728823525149,-1.23419960888525,2
315,4498,"Lucas Vázquez","Midfielders",5,-1.91105850904793,4.25958749862742,0.170414280769066,11
316,4501,"Dani Carvajal","Midfielders",5,1.56016761830689,3.90543592673254,0.21199380420695,11
317,4507,"Álex Fernández","Defensive midfielders",3,0.577849366676122,0.326769287590044,0.317157532391101,4
318,4509,"Omar Mascarell","Centre backs",1,3.71309491546561,-0.443766501974353,-0.0358440895186438,6
319,4511,"Pedro Mosquera","Defensive midfielders",3,3.99364404297278,1.22363958110361,0.312732368547235,5
320,4513,"D. Cheryshev","Attacking midfielders",2,-3.38516713300874,1.20867544193224,-1.63703423369717,7
321,4515,"Óscar Plano","Attacking midfielders",2,-1.50770423111219,-0.937575609044638,-0.914654365380768,4
322,4580,"J. Babin","Centre backs",1,4.91287599366923,-3.52647299980893,1.39817522878834,3
323,4590,"A. González Casanova","Defensive midfielders",3,1.61370012332325,0.946166123534372,1.67955101698733,2
324,4592,"Paco Montañés","Attacking midfielders",2,-3.01395636002563,0.135145674297679,-0.95440066830174,1
325,4593,NA,"Defensive midfielders",3,3.78212209350952,-0.125893034858442,0.0686449566849415,1
326,4597,"Saúl Berjón","Attacking midfielders",2,-4.90447505682206,2.65844047097817,-0.56863855720713,2
327,4602,"Oriol Riera","Forwards",4,-3.93736864222433,-4.26704589309134,1.37513124114003,3
328,4683,"A. Szymanowski","Attacking midfielders",2,-4.32987723044174,-0.290885216167842,0.0855629527650355,2
329,4720,"Xisco Campos","Centre backs",1,4.80329235698335,-1.35144287823421,-0.140183310910986,1
330,4757,"Luso","Defensive midfielders",3,3.7067146745959,0.771560761505296,1.11406652039442,1
331,4778,"Coro","Attacking midfielders",2,-2.90452062023824,-0.588512407867892,0.80431294153909,1
332,4780,"David Juncà","Defensive midfielders",3,2.44670778515597,2.4921575834045,-1.6188064919049,4
333,4786,"I. Balliu","Defensive midfielders",3,0.976345869903534,0.790106667383176,-1.45087566074022,4
334,4789,"Carles Planas","Defensive midfielders",3,4.41922794615912,2.45780628090967,-1.25876541255662,2
335,4790,"Carlos Carmona","Midfielders",5,-1.72783753278304,1.37238015578235,-0.962621492667328,2
336,4791,"J. González","Midfielders",5,-1.80280026401966,3.12023047945842,1.12768293229291,1
337,4805,"Anaitz Arbilla","Defensive midfielders",3,4.76603016707042,0.955607201378761,-0.168551071425523,7
338,4821,"Michel Herrero","Defensive midfielders",3,2.56553006009066,2.64131663677118,0.209619611817581,3
339,4879,"Carles Gil","Attacking midfielders",2,-2.87786153542195,2.98437790809385,0.269933315281681,2
340,4880,"Rober Ibáñez","Attacking midfielders",2,-4.51880077665267,-0.477918620977746,-0.110238626501905,3
341,4889,"Tano Bonnín","Centre backs",1,4.48280809346331,-1.13496763417458,-2.49691622420125,1
342,4892,"José Gayá","Midfielders",5,0.980333705547544,1.88921316646489,-1.39530782219184,12
343,4902,"Ángel Montoro","Defensive midfielders",3,1.76441628475178,1.50726978686471,0.915444523588495,5
344,4908,"Alberto Moreno","Midfielders",5,0.417168743101745,1.90806982824673,-0.757128675720748,4
345,4911,"Jozabed","Midfielders",5,0.529054760589542,1.72300510159653,2.64452171465166,5
346,4918,"Deivid","Centre backs",1,5.15882271111518,-2.20593738383082,0.928310306603383,1
347,4923,"Salvi Sánchez","Attacking midfielders",2,-2.92052607345018,-0.407956514456104,-2.50401978494655,3
348,4936,"David Simón","Defensive midfielders",3,1.80963527507737,1.15668516541775,-1.05380317986181,3
349,4969,"Tana","Midfielders",5,-2.26919185732266,3.05033834955936,1.6750126472353,3
350,4997,"Antoñito","Midfielders",5,0.42701524267056,1.4226600546482,-1.86706170419308,2
351,5055,"José Mari","Defensive midfielders",3,2.64408925385461,-0.635204608401724,-0.612121442913558,4
352,5112,"Lucas Torró","Centre backs",1,2.4620732306074,-2.17950156646532,-0.278003874338757,6
353,5121,"Jorge Morcillo","Centre backs",1,5.62203127803218,-0.85975407566264,0.285358310768697,1
354,5138,"Wellington Silva","Attacking midfielders",2,-3.719976650012,2.58368010068149,-2.01838319829676,1
355,5147,"A. Lozano","Forwards",4,-5.78582075708041,-4.27468740781283,-0.933883216841879,6
356,5167,"M. Díaz","Forwards",4,-6.41757512301116,-4.08733398508775,2.21923462105146,2
357,5171,"Víctor Rodríguez","Attacking midfielders",2,-2.48372647965847,1.68212728228127,0.815251864664285,4
358,5195,"Omar Ramos","Attacking midfielders",2,-2.81229564964701,1.5389637598491,-1.46676940936638,2
359,5268,"Sergio León","Forwards",4,-5.88860260330087,-4.71093240896316,0.322025428136712,6
360,5280,"Mainz","Centre backs",1,4.53549415594642,-4.40481111377021,1.20829980143103,1
361,5281,"A. Nyom","Defensive midfielders",3,0.492486603815884,-0.372593901970141,-2.40898587485249,5
362,5284,"Siqueira","Defensive midfielders",3,1.49729425252874,0.491860634633348,-1.9372431403659,3
363,5286,"A. Moreno","Defensive midfielders",3,2.34473494814044,2.33353798124015,2.59570765803235,1
364,5289,"Fran Rico","Defensive midfielders",3,2.50493693578648,1.43552301957467,1.11985563348009,3
365,5290,"Mikel Rico","Defensive midfielders",3,0.504378168878868,0.765179280036164,0.449364634540516,5
366,5291,"Jaime Romero","Attacking midfielders",2,-4.87246746364025,1.48396193311643,-1.14426405840865,1
367,5297,"I. Uche","Forwards",4,-4.43665329720457,-1.28069310257848,2.5996818973609,1
368,5318,"Isma López","Defensive midfielders",3,1.49415679321495,0.805814134930574,-2.23427951624074,2
369,5327,"Miguel Cifuentes","Defensive midfielders",3,1.80601954004379,0.287296180256334,-2.43028650700407,1
370,5383,"Toño García","Midfielders",5,0.853099605648302,2.02419218478594,-2.0800125557996,6
371,5400,"Gerard Moreno","Attacking midfielders",2,-4.78494619912178,-0.578220752473365,1.82623204111041,11
372,5472,"Luis Hernández","Centre backs",1,4.91907261373344,-1.66978572309766,0.47568438529699,6
373,5481,"Miguel Guerrero","Forwards",4,-4.8810816228243,-3.90718497337936,1.13536013860029,4
374,5538,"Nacho Martínez","Defensive midfielders",3,2.4615425315772,2.59117230314557,-2.35881458225101,5
375,5542,"Dani García","Defensive midfielders",3,4.01081487376884,0.46624028589715,0.537536523219516,10
376,5653,"M. Mantovani","Centre backs",1,4.07570646664818,-4.65254185507347,-0.063427697583527,3
377,5677,"Bruno González","Centre backs",1,4.5011730792475,-4.00507968130142,-0.936831020857749,6
378,5725,"R. Azeez","Defensive midfielders",3,-0.511600986093583,-2.19031914049967,0.00623846213779599,1
379,5791,"J. Añor","Attacking midfielders",2,-3.23025301744126,1.80995176995399,0.41207065865258,4
380,5875,"Álex Gallar","Attacking midfielders",2,-3.88404472593224,2.04241673266843,0.797861641972225,1
381,5901,"Edu Campabadal","Defensive midfielders",3,3.37329361693394,0.81705842201234,-1.91639486028967,1
382,5902,"Brian Oliván","Defensive midfielders",3,1.10446502407612,0.52401101876797,-2.4717172081362,3
383,5907,"Sergi Samper","Defensive midfielders",3,2.85681799941517,1.87977956116247,0.992354872474337,1
384,5910,"Álex Moreno","Midfielders",5,0.0934891390638876,1.92027364644209,-2.3420948218684,6
385,5911,"Sandro Ramírez","Attacking midfielders",2,-5.11826536357912,-0.620627289352788,0.333679482395213,8
386,6035,"Rubén Alcaraz","Defensive midfielders",3,2.32192964828504,1.16534701154704,-0.0573453039358926,6
387,6106,"Antonio Puertas","Forwards",4,-3.64138482559784,-1.57612552057974,-1.22807946854416,4
388,6165,"F. Andone","Forwards",4,-6.65819261100223,-5.64361548328089,-0.213276349558725,3
389,6210,"Aday","Midfielders",5,-1.52669301770173,2.51342797600103,-1.66390294131728,2
390,6281,"Joseba Zaldúa","Defensive midfielders",3,1.78588685101029,0.870446390258401,-2.59608872720901,10
391,6286,"Jon Errasti","Centre backs",1,3.58843415783819,-1.3042287690285,-0.509765205406001,1
392,6287,"Pablo Hervías","Midfielders",5,-2.63599939268998,3.84021439246589,-1.61967316287029,2
393,6292,"K. Kodro","Forwards",4,-4.09436855867219,-4.29089534061964,1.37463081435137,2
394,6317,"Unai García","Centre backs",1,4.25967171665378,-2.53729976422844,-0.928234145004019,6
395,6325,"Gonzalo Verdú","Centre backs",1,5.005379249397,-2.00708793717811,1.23401676612039,3
396,6338,"David García","Centre backs",1,5.31082060765581,-2.51496579379768,0.417023385500762,6
397,6365,"Unai Bustinza","Centre backs",1,3.93719172404085,-0.905129557373284,-1.82091052704634,4
398,6369,"Iñigo Eguaras","Defensive midfielders",3,2.73288406591435,0.987482252725192,1.76502934741777,1
399,6370,"Eraso","Attacking midfielders",2,-2.40262628399509,-1.21044713676861,0.250816510362248,4
400,6386,"Jon Ander Garrido","Centre backs",1,2.29725793925358,-3.16287072050338,-1.43005192067785,1
401,6456,"Dani Rodríguez","Attacking midfielders",2,-2.51075855439865,0.37921868303313,-1.21879118916755,5
402,6513,"Raúl Carnero","Defensive midfielders",3,2.42238453490812,0.450103398067136,-3.35603561337942,5
403,6525,"Edgar Méndez","Forwards",4,-3.3961797631114,-1.719954691161,-2.81841346124299,6
404,6528,"Javi Moyano","Defensive midfielders",3,2.91395638120633,-0.750983113452473,-1.46228591125004,2
405,6531,"Fausto Tienza","Defensive midfielders",3,2.77163322384227,-0.890426691970524,-1.87957375010061,1
406,6572,"Iza Carcelén","Defensive midfielders",3,2.00419939795159,0.0439783401922763,-2.68881101209922,4
407,6579,"Antonio Raíllo","Centre backs",1,4.06173385095863,-3.03495957984638,0.877638104873423,6
408,6684,"Jony","Attacking midfielders",2,-5.03124387590222,3.07482725685998,-1.76619432221172,4
409,6914,"Álex Alegría","Forwards",4,-5.21203964447261,-5.06985795550593,0.725688538977136,2
410,6925,"H. Hernández","Midfielders",5,-0.11179319203324,2.46701474260019,-1.68907408189595,1
411,6950,"Pablo Ínsua","Centre backs",1,4.41820302145986,-3.51394834142483,-0.422238602379572,4
412,7069,"Javi Lara","Midfielders",5,0.841642310102467,4.46756485749344,0.531714960049575,1
413,7072,"Quini","Defensive midfielders",3,2.3382426012841,-0.331397793908252,-3.94451516734396,5
414,7302,"Raúl Albentosa","Centre backs",1,5.24100903198441,-2.93006216294969,0.592107379528554,3
415,7458,"Sergi Guardiola","Forwards",4,-5.35959812989677,-2.78008322558483,-0.263627229987285,7
416,7585,"Manu García","Centre backs",1,1.86847915585094,-1.98295784209978,-1.2577333043572,5
417,7593,"Quique González","Forwards",4,-4.97200505193976,-2.98221082534566,0.547687560821636,1
418,7612,"Jorge Miramón","Defensive midfielders",3,1.97947230501797,1.64992997789019,-2.05176706662834,4
419,7623,"Léo Baptistão","Forwards",4,-4.59923296421715,-1.70604770186848,-0.365145823436564,7
420,7624,"Rober Correa","Defensive midfielders",3,2.64267566919152,1.0582231673593,-2.0842033242397,3
421,7629,"Jaime Mata","Forwards",4,-5.21889709492869,-3.56882698674262,-0.303136774192714,7
422,7693,"Pere Milla","Forwards",4,-2.99717236141251,-1.84720528970064,-0.345254156186739,5
423,7818,"Carlos Akapo","Defensive midfielders",3,2.45053182034298,-0.79505738850925,-2.75988462197453,3
424,7857,"Ignasi Miquel","Centre backs",1,4.504606771746,-2.07241840225989,0.0225634584904377,2
425,7860,"T. Vermaelen","Centre backs",1,5.18601745144456,-1.22085073382214,2.91491446345065,3
426,7864,"F. Coquelin","Defensive midfielders",3,2.53296987120861,0.32560887678535,0.878153039516449,7
427,7899,"Oriol Romeu","Defensive midfielders",3,2.80203515245783,0.836337755607395,1.21842466242256,3
428,7908,"Fernando Torres","Forwards",4,-6.04318987223119,-4.24474013829757,0.621797323819588,4
429,7926,"Nani","Attacking midfielders",2,-5.23839089660826,1.79134317857463,0.886108828800358,1
430,7941,"Chicharito","Forwards",4,-5.84099451905604,-2.00369750970016,2.44393682265522,2
431,7972,"L. Suárez","Forwards",4,-6.80484103659045,-0.614088423129147,3.42489654109816,8
432,8032,"Marcos Alonso","Defensive midfielders",3,4.28988509902083,2.15093990908252,2.15622204150097,3
433,8200,"S. Nzonzi","Defensive midfielders",3,3.44559719725788,1.70190265995315,3.52290581026332,3
434,8213,"Rubén Rochina","Midfielders",5,-1.15442012396923,3.22548805371963,-0.207454933041471,6
435,8278,"G. Bale","Attacking midfielders",2,-5.18677302692483,1.23449227849994,2.38174349357728,6
436,8287,"L. Modrić","Midfielders",5,0.268673155551471,5.75732457572677,3.2371270521252,11
437,8297,"G. dos Santos","Attacking midfielders",2,-5.90983723672243,-0.0276500852640645,0.851420439427851,1
438,8309,"K. Rekik","Defensive midfielders",3,3.49315321777093,-0.428421840904727,1.87860276751311,3
439,8311,"S. Savić","Centre backs",1,5.45548770617716,-1.98629548534089,0.986797533625168,9
440,8317,"David Silva","Midfielders",5,-1.85049343054861,3.76041407561896,2.42274181906157,3
441,8320,"S. Nasri","Midfielders",5,-1.98224844739225,5.64502103855725,3.6693658844488,1
442,8323,"Denis Suárez","Midfielders",5,-1.81165665065514,3.73554296067478,0.504220147116769,10
443,8609,"A. Alcáraz","Centre backs",1,5.31068509094134,-1.9556001432776,0.173911565597132,1
444,8945,"K. Trippier","Defensive midfielders",3,2.47143029799124,3.59759643177438,-0.373512647876062,3
445,11063,"Suso","Attacking midfielders",2,-3.508864934097,4.73963124675266,0.985746098839645,5
446,14687,"S. Papastathopoulos","Centre backs",1,4.76402422715995,-2.61267544244973,1.00271629318186,1
447,14723,"T. Kroos","Midfielders",5,2.37097154760074,6.22095891498773,4.14868344119956,10
448,14724,"D. Alaba","Defensive midfielders",3,3.25440478588478,0.968299628451953,3.00131537705866,3
449,14740,"A. Boka","Defensive midfielders",3,1.45298971391138,2.17083807982379,-0.855857091986211,2
450,14748,"A. Rüdiger","Centre backs",1,4.42227732441308,-0.569144672962317,2.88730098160619,4
451,14757,"Z. Kuzmanović","Defensive midfielders",3,3.33351369397915,3.28431974664692,2.79263185202564,1
452,14763,"S. Okazaki","Forwards",4,-4.25071362787175,-6.13489976490748,0.181991384919038,1
453,14808,"İ. Gündoğan","Midfielders",5,-1.02448454063933,4.23444845417945,3.89514651326061,1
454,14817,"R. Lewandowski","Forwards",4,-6.38554733326368,-3.33516872188425,2.55909889245007,4
455,14836,"T. Inui","Attacking midfielders",2,-3.95205700383247,0.432542244432343,-0.147771431157301,6
456,14852,"Sergio Escudero","Defensive midfielders",3,1.76846875254105,1.77192207156159,-1.39514313019589,9
457,14866,"José Manuel Jurado","Midfielders",5,-1.74421019563745,2.28148785560077,1.23542931441983,2
458,14893,"H. Westermann","Centre backs",1,4.90639533258956,-3.34506792044318,-0.337992873020177,1
459,14922,"R. Rodríguez","Defensive midfielders",3,2.74400125314211,0.649014008702428,-0.414079681249061,2
460,14943,"M. Mandžukić","Forwards",4,-5.24035876351939,-2.79217631925201,2.37347085056803,1
461,15101,"P. Ebert","Midfielders",5,-1.47289796491949,1.69247914793218,1.22901862678468,1
462,15111,"A. Ramos","Forwards",4,-4.8378030771634,-2.80124036953313,1.37105348420002,1
463,15190,NA,"Attacking midfielders",2,-2.22435549423772,1.14759391595197,0.464318318234031,1
464,15214,"A. Rukavina","Defensive midfielders",3,3.05617260832849,-0.576193805943658,-1.26178120471032,3
465,15455,"J. Geis","Centre backs",1,5.47948308887831,0.589271172668402,0.370851941757642,1
466,15817,"R. Babel","Forwards",4,-3.06440702748264,-1.7847468352066,0.605902528674735,1
467,20393,"D. Bonera","Centre backs",1,5.84024076039352,-1.75544588485634,1.3960846745633,3
468,20401,NA,"Defensive midfielders",3,3.59854081031409,2.95362093246088,2.66865540568383,1
469,20402,"K. Boateng","Attacking midfielders",2,-4.50595785584812,-0.82760843589199,2.37473475864157,1
470,20406,"M. Flamini","Centre backs",1,2.52744782448625,-2.8847501645379,-1.10440853572325,2
471,20423,"Alexandre Pato","Forwards",4,-6.66100344804228,-0.793194554153994,1.09911105308642,1
472,20433,"S. Kjær","Centre backs",1,5.42469998731237,-3.12375365825391,1.37509669953715,2
473,20436,"Cote","Defensive midfielders",3,2.63280919413659,3.74245914660108,-1.61267426563701,6
474,20441,"E. Lamela","Attacking midfielders",2,-4.24526192371001,1.10895610048139,0.0933689625028319,3
475,20443,"M. Pjanić","Midfielders",5,2.57771284567224,5.92248265845897,5.25227262998416,1
476,20450,"Bojan Krkić","Attacking midfielders",2,-3.21596347659235,0.387942408074739,1.00915112200979,1
477,20460,"M. Cáceres","Defensive midfielders",3,4.64248545859155,0.933162752375724,0.408531369505212,1
478,20475,"A. Vidal","Midfielders",5,0.863831487001095,2.61741456393813,2.83694038354747,2
479,20536,"G. Pazzini","Forwards",4,-4.69549189714288,-4.08576002859799,0.636607963099371,1
480,20547,"Javier Garrido","Centre backs",1,5.03570171101985,-0.0767788051134277,0.605078461258239,1
481,20612,"S. Mustafi","Centre backs",1,5.71729747065708,-2.40766059827235,0.795036176624312,3
482,20618,"N. Krstičić","Defensive midfielders",3,1.25862385517895,-0.2885736474845,-0.76399664939409,1
483,20623,"R. Soriano","Attacking midfielders",2,-2.59270527534664,0.833283625287985,0.608072583770356,2
484,20636,"M. Andreolli","Centre backs",1,4.09475407961284,-3.16677565286251,1.45666991798276,1
485,20643,"B. Jokić","Defensive midfielders",3,4.92619820427078,1.30860307052882,-1.62987786192981,1
486,20672,"J.Crespo Rincón","Centre backs",1,5.35801139557568,-2.35589224281786,-0.292384423308291,2
487,20685,"R. Krhin","Centre backs",1,3.38814241715701,-2.0590810461329,0.129833792926303,3
488,20722,"F. Rossi","Defensive midfielders",3,4.34686157933468,1.4917986675983,0.465363265591855,1
489,20728,"Jonathas","Forwards",4,-6.0588720327653,-4.23128254934448,0.93293846638278,2
490,20733,"F. Piovaccari","Forwards",4,-5.62746732926361,-5.09538688727736,0.0854433754586273,1
491,20764,"L. Muriel","Forwards",4,-6.35263772272873,-1.33888116975262,1.67873013792764,1
492,20766,"H. Seferović","Forwards",4,-3.94438662020137,-2.76514886618737,0.0767009426895487,1
493,20803,"M. Aguirregaray","Midfielders",5,1.56495866894843,2.6732689782066,-0.96572909267878,1
494,20808,"E. Muñoz","Centre backs",1,4.53969079677923,-3.81305881349076,-0.642445937745867,1
495,20823,"F. Vázquez","Attacking midfielders",2,-2.7445845022372,1.85412433228519,0.838527725991489,4
496,20884,"J. Larrivey","Forwards",4,-3.68167864078675,-4.83696866237901,2.85579089796791,1
497,20932,"M. Nastasić","Centre backs",1,4.64957545685283,-2.76180278314131,0.255307446653586,3
498,20936,"J. Vargas","Defensive midfielders",3,1.80630073036523,-0.314165905640185,-1.54223650882175,1
499,20948,"S. Jovetić","Attacking midfielders",2,-6.28356265413557,-0.170003829517775,3.23857235074923,1
500,21077,"A. Gómez","Midfielders",5,-2.46711716881087,3.45580541046206,1.65730620000747,3
501,21174,"E. Cavani","Forwards",4,-3.89691322828984,-4.27012996952742,1.6060762867721,1
502,21550,"Gabriel Silva","Defensive midfielders",3,2.82811195264357,-0.437056178047291,-2.39352796973353,1
503,21793,"C. Piccini","Defensive midfielders",3,1.04760247833767,1.39519561623847,-1.69478344355222,3
504,21842,"C. Biraghi","Defensive midfielders",3,2.9025730254231,-0.230510378026993,-2.4417985232675,1
505,21894,"Keko Gontán","Attacking midfielders",2,-3.54870203068854,2.49825981261462,-2.68912208882504,4
506,22202,"S. Zaza","Forwards",4,-5.55595694029268,-4.91147926999,1.18205832059176,2
507,22386,"S. Longo","Forwards",4,-4.8507789190435,-4.79571719414954,-0.707977998612125,1
508,22566,"A. Florenzi","Defensive midfielders",3,2.40265750021799,2.76141382914355,-0.515990075896094,1
509,22578,"N. Sansone","Forwards",4,-5.55031908345129,-1.36025060229986,1.3949346348633,2
510,25391,"T. Kolodziejczak","Centre backs",1,4.76706533830579,-1.5926673897113,1.39101473048467,2
511,25392,"Bakary Koné","Centre backs",1,5.18448267799837,-1.97527519275448,1.05584962604305,1
512,25397,"S. Umtiti","Centre backs",1,5.90799307732657,0.278803682688117,3.09511585011087,5
513,25405,"M. Gonalons","Defensive midfielders",3,2.93728610210916,-0.360712669183388,-0.365643286834702,4
514,25407,"C. Grenier","Midfielders",5,0.390598454724984,1.99388264396369,-0.708156762036055,1
515,25440,"J. Pastore","Midfielders",5,-2.38268817443387,4.16717930105651,1.40425074968935,1
516,25441,"M. Sissoko","Defensive midfielders",3,1.53606484636278,0.922351597221887,-0.395612886431456,1
517,25445,"K. Gameiro","Forwards",4,-6.2138296423147,-2.31120714550313,1.25192976807791,7
518,25452,"S. Corchia","Defensive midfielders",3,1.89219147311824,0.910660941699099,-2.10729972180854,1
519,25461,"R. Boudebouz","Attacking midfielders",2,-2.92234905260424,4.22121225735947,0.944585804551003,2
520,25470,"S. Prcić","Defensive midfielders",3,4.88417146488868,1.6748888391709,-0.0277539673637936,1
521,25472,"C. Bakambu","Forwards",4,-5.43068059535219,-3.76314441490692,0.915903303874103,4
522,25477,"S. Gürler","Attacking midfielders",2,-3.84561000446634,0.873809222429851,-1.38262379073561,1
523,25537,"G. Krychowiak","Centre backs",1,4.50219878737995,-0.75102045914727,0.888238612479692,2
524,25553,"César Azpilicueta","Defensive midfielders",3,3.48586260584677,1.35880480849494,0.497095444917294,3
525,25568,"S. M'Bia","Centre backs",1,2.95361731984736,-1.60171680648173,0.46588249092155,1
526,25577,"L. Rémy","Forwards",4,-5.21941889089695,-1.84554284648838,2.28074366014726,1
527,25586,"Mariano","Midfielders",5,1.32606283127714,3.39260324994458,-1.51320546767981,2
528,25590,NA,"Defensive midfielders",3,1.00812570139037,1.12379803413042,-0.539407572518899,2
529,25623,"G. Kondogbia","Defensive midfielders",3,2.95794101957655,1.12224029069625,0.784526748294792,6
530,25638,"D. Foulquier","Defensive midfielders",3,0.936148283301717,-0.0947002557780384,-2.44190134741194,11
531,25701,"L. Digne","Defensive midfielders",3,3.11878227979135,3.6139330570983,0.316157090129907,2
532,25707,"E. Hazard","Attacking midfielders",2,-6.04253125532288,4.50061103708461,2.32169398750333,3
533,25784,"A. Abdennour","Centre backs",1,5.39852336669684,-2.94358986632423,0.334980011424634,2
534,25785,"S. Aurier","Defensive midfielders",3,2.37723835811667,1.59390583803634,0.610138371112847,1
535,25795,"W. Ben Yedder","Forwards",4,-6.74289952027855,-1.92211184098162,2.45305548049951,3
536,25798,"E. Capoue","Defensive midfielders",3,1.59278423229809,1.02532455870469,1.71483931752299,4
537,25809,"E. Rivière","Forwards",4,-4.13951906248799,-3.80255913428524,0.0861981743150332,1
538,25831,"C. Medjani","Centre backs",1,4.52523231427388,-2.4093057484239,1.43308824332396,2
539,25867,"P. Aubameyang","Forwards",4,-6.24557140358895,-3.24794861334254,2.79413121577581,1
540,25888,"F. Fajr","Midfielders",5,-0.147547190708883,2.79501528069527,0.688675971073935,4
541,25942,"G. Imbula","Midfielders",5,-1.49540656386037,1.21425511189526,1.30356715733596,1
542,26032,"C. Doukouré","Defensive midfielders",3,0.469088449549039,-2.85733544538931,0.502277260725605,1
543,26038,"J. Campbell","Attacking midfielders",2,-4.43322136661111,3.50281126998419,-0.830329148441301,1
544,26065,"J. Martin","Defensive midfielders",3,-0.151153618632612,0.0131941483029861,1.45484090689616,1
545,26084,"L. Carole","Defensive midfielders",3,2.7800991308286,2.49452971929646,0.177404554235716,1
546,26167,"C. Beauvue","Forwards",4,-4.6543363248223,-5.10783058437512,0.508220244427581,3
547,26195,"M. Saunier","Centre backs",1,5.18123884275187,-2.40483317573657,-0.126695896231813,1
