variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
prop_a[11],0.8513568000575,0.8515532050000001,0.0065633484353675876,0.006495122340000113,0.8400721245,0.861977836,1.101842865307123,27.904374472332133,741.6447818087888
prop_a[12],0.8256006239,0.8259401049999999,0.008078482901808718,0.007780758930000088,0.8118008004999999,0.8383657935000001,1.0797390343312683,33.16327865711199,1253.5882037482725
prop_a[13],0.8049896735825,0.8042802149999999,0.01686050162077916,0.01951046002500001,0.779122452,0.8295651085,1.5439585795288373,7.1451641314964895,362.8628914489041
prop_a[14],0.834262952925,0.834196035,0.009811963145892137,0.011287700970000114,0.8185578225,0.8499002465000001,1.5168860373871789,7.301238645838099,126.08082344282394
prop_a[15],0.4426931877425,0.44795034499999997,0.0640536650390801,0.065848448442,0.327186519,0.5373398659999999,1.0006708546362206,1390.034554302687,2187.1978326226044
prop_a[16],0.7748928023725,0.77864845,0.021455695113273245,0.017595281823000054,0.7371598859999999,0.802397602,1.0502806404730132,74.38522781752373,713.0751342287509
prop_a[17],0.7934034476825,0.793035755,0.01799721375116533,0.020061846378000018,0.764648542,0.8204768734999999,1.4734631522442783,7.720059259667389,309.5362513502224
prop_a[18],0.638681296175,0.63917717,0.016200481315027757,0.017578572921000044,0.612103053,0.664527498,1.4386215310307522,8.009539789744595,134.2762462516318
prop_a[19],0.591027874935,0.59679648,0.03717412675967657,0.03348703400699998,0.5219712205000001,0.6400163835,1.0494496279320602,77.43847592510892,1101.5542340907448
prop_a[20],0.8423486135075,0.84282221,0.007964215887600825,0.0075546476040000135,0.829059759,0.8544487494999999,1.0821406095372585,34.94402134455862,1126.8296900982368
prop_a[21],0.7486582960175,0.7490000050000001,0.012333087846409099,0.012571165551000121,0.7283767130000001,0.768346336,1.2447059623326826,11.97858732811008,206.24742871563672
prop_a[22],0.748217692555,0.750854065,0.017359422691536473,0.01463725019399986,0.716812207,0.770898729,1.0055860697060006,1216.1497124281184,1936.3677865874924
prop_a[23],0.47631178416,0.47843162,0.0272813798995189,0.025417205141999997,0.42990983850000003,0.517402347,1.082548345909765,35.55674140175917,999.4949203123346
prop_a[24],0.02548178990655,0.023683169,0.008546217291596131,0.0074834042262,0.0145847548,0.041737758999999985,1.012203630049522,836.362007529245,1564.4506632226871
prop_a[25],0.7902575013825,0.7989701849999999,0.04207086010043597,0.0348485500650001,0.712798797,0.84061343,1.0729327785406049,47.010233686794514,1311.1038324098256
prop_a[26],0.751072645795,0.75380354,0.01989725498136896,0.017513635040999904,0.7150938365,0.7769279675,1.0460224912651428,65.8573374246343,291.73059545101927
prop_a[27],0.59486795336,0.60100606,0.04394063495545778,0.040181877392999985,0.5140307935,0.6541175545,1.0396349445429485,98.31914498799902,985.1006017187208
prop_a[28],0.2257302478725,0.22544826499999998,0.01638207614035006,0.016156729868999953,0.1987358745,0.25296733749999994,1.0332007831228578,109.14776519817704,1800.0447767284209
prop_a[29],0.8618827485475,0.86190107,0.010414132414676905,0.013581979991999941,0.8462215085000001,0.8773396295,1.705470646353799,6.26962148559247,115.1214601668806
prop_a[30],0.7421040113125,0.747071555,0.029254221599579213,0.02503178103300004,0.6879486415,0.7794070154999999,1.0885601513275995,31.878703461024312,218.07850783073073
prop_a[31],0.67824151492,0.6785120849999999,0.01467692980328153,0.014812997598000026,0.653946724,0.701589316,1.0999811416697682,29.049432216841556,487.5477024520255
prop_a[32],0.4719122866875,0.47197996499999995,0.01669948609756862,0.01687482717900007,0.4446478105,0.498468659,1.0245270247384977,391.9205590224827,1668.8041477740353
prop_a[33],0.88454586041,0.8855108700000001,0.007622301226613677,0.006327254955000121,0.8716687645,0.894867556,1.0361909123428303,90.11307325210632,1854.5524210144883
prop_a[34],0.7993484905575,0.7995506450000001,0.01153610646178885,0.012635725367999924,0.780089617,0.8175423295,1.4337474471840312,8.214553172425124,164.530484992604
prop_a[35],0.464839118165,0.46535288500000005,0.016143152633205836,0.016285530744000017,0.4375946645,0.49108599000000003,1.0217557707940443,384.50075675672,2127.5658373365877
prop_a[36],0.7792264322925,0.784553325,0.026321904584919693,0.021021340620000065,0.7290612565000001,0.811223504,1.0059180270652033,973.0812776550565,1985.9587979689313
prop_a[37],0.832678054575,0.834802285,0.016202784444541648,0.014071949640000057,0.802375992,0.8543555085,1.1308996937659699,21.291650706755785,153.9923929673942
prop_a[38],0.6499706456175,0.650062575,0.015224592855732941,0.015888394095000008,0.62460549,0.674471497,1.1722429049040182,16.176104879435353,336.2360431427028
prop_a[39],0.793463637175,0.800172965,0.03119059982630116,0.024874699563000008,0.7335416294999999,0.8314160744999999,1.0335212556222324,175.45597792501198,918.538181957931
prop_a[40],0.8611977873525,0.86640326,0.028322152669817836,0.02207879765699994,0.810485786,0.894182019,1.1395758647004535,19.4028320416464,169.66530430487214
prop_a[41],0.8128067857675,0.81752512,0.024796159180915534,0.020588673461999992,0.766227109,0.8428144865,1.0047956202751152,1252.2698379696328,2182.449328391934
prop_a[42],0.4503353877025,0.45684139,0.06004106106027021,0.059517924353999996,0.3423429665,0.5365348685,1.0279858607132777,169.4592833355961,1555.6310470793392
prop_a[43],0.7110545236225,0.718287295,0.04005127244312521,0.03483156688199995,0.6363816765,0.7623908435,1.0097569749675213,1144.8198634013843,1763.4706565264153
prop_a[44],0.608747107755,0.6154229250000001,0.037376567201236034,0.03196075661099993,0.5405569325,0.6561208949999999,1.0016558883576254,744.7089404446128,1415.1417690913145
prop_a[45],0.7077268309475,0.7158307100000001,0.04244344234586141,0.03701446557900009,0.6273394305,0.7617386815000001,1.023972508209052,394.53772017762907,1285.553225675375
prop_a[46],0.215841904665,0.21645671,0.02020107572583279,0.019813332965999988,0.18314444549999997,0.248115027,1.0257613791010136,250.45632416301186,1517.9792392872957
prop_a[47],0.402130399495,0.40211222999999996,0.01765857511853558,0.01741717708500006,0.37334952650000003,0.43050703749999997,1.0734488057773786,42.050790148743445,272.7869064289735
prop_a[48],0.7624782962,0.7626150650000001,0.012828327838853447,0.014025047589000177,0.7415518664999999,0.7828408014999999,1.4174969990417132,8.308201758846309,259.13421784849896
prop_a[49],0.14500133305325,0.14473374,0.01743560228487609,0.01728659708999999,0.1158953485,0.17467030949999995,1.1093691538730093,26.424540446974746,729.5310866514515
prop_a[50],0.047350024505225,0.046806501,0.012870511016112418,0.012822507763800001,0.026584070949999997,0.06908197219999998,1.0135863202689999,657.8628638727306,905.6981790925504
prop_a[51],0.726702260765,0.728446715,0.014337630883850563,0.013027443113999986,0.7008864365,0.7464160745,1.0125374543559862,1177.590186661332,2018.7216093487527
prop_a[52],0.7727022109975,0.7736363399999999,0.01394122358151803,0.01311827460299987,0.749573792,0.7930168775,1.202224092748099,14.37985826893651,130.40914182477968
prop_a[53],0.4406751302025,0.44101366,0.017018792620029748,0.016930980653999977,0.4124526245,0.46865514499999994,1.005038588776441,1297.1034961354,2180.1181187775787
prop_b[1],0.0052832774344675005,0.0043792156999999995,0.003621890262456299,0.0025197998284199998,0.0015181883850000002,0.012176547549999998,1.015561744515303,1209.9263364606597,1866.2272241827175
prop_b[2],0.011047594623902498,0.00917038765,0.0073119940219554215,0.00512644072794,0.0035611973050000004,0.0249367601,1.0631388386891212,46.518773312968534,725.0760654273708
prop_b[3],0.001625100579235156,0.0012944998499999998,0.0013831730378065453,8.784551036099997e-4,2.7642932150000004e-4,0.004115769415,1.002020838378112,1439.3173144196298,1337.7915049625822
prop_b[4],0.007962716350875,0.006723942199999999,0.005154871105635074,0.00344488121943,0.0028221653349999997,0.01702145765,1.0050470872155501,1409.6021090485463,2276.36432343656
prop_b[5],0.010352299842625,0.0088365676,0.006074898714016918,0.0041119827974400005,0.004201310185,0.02173902265,1.0101588566320574,1008.5888726108805,2415.67081230555
prop_b[6],0.0012286151695027382,8.904170999999999e-4,0.0012888253169082372,8.379357864569999e-4,4.0972119400000005e-5,0.0035351854749999987,1.0032811532906571,1082.2287537740287,1402.54731398123
prop_b[7],0.002153952520229994,0.0014310634,0.002489577825318806,0.0016201401644819996,2.616805025e-5,0.006592814889999998,1.003312620203691,1034.0090152129674,1687.6251601632791
prop_b[8],0.003113118328645769,0.00231726275,0.0032096602448238726,0.002048461036104,1.2535342750000003e-4,0.008697158054999992,1.001658527735325,961.0308466901009,1097.7749992539493
prop_b[9],0.0314710183831,0.027235408500000002,0.016840932567851623,0.011516465408700001,0.01420531615,0.06308721599999997,1.0211218343571158,775.9418319813038,1821.9308108457876
prop_b[10],0.00885943449935,0.007541887299999999,0.005043802788067795,0.0034659222045000005,0.00364167748,0.018489327899999998,1.0249392408847435,443.22495026184885,2202.728370143268
prop_b[11],0.0041355729085475,0.0035177915,0.002513331126100548,0.0016966519317300002,0.0016210706900000001,0.008724118439999998,1.0044628371061577,1500.401712768133,2538.566520384044
prop_b[12],0.0074407112077249996,0.00640247055,0.004366463187602501,0.0031473538668599995,0.0029735809,0.015510489099999997,1.0020054739842161,1477.004617677461,2032.1027070663074
prop_b[13],0.017919446779725002,0.0153602855,0.010209087011593633,0.0069871364934,0.007528713185000001,0.036811975749999996,1.0125370621033984,693.7738311357755,1889.3718082119005
prop_b[14],0.0044049048354574995,0.0036917846000000002,0.00283432397804079,0.00197054626965,0.00156216113,0.009809420834999997,1.0059739594024055,1248.001327203236,2275.0540378203964
prop_b[15],0.365924212715,0.359491995,0.09095651326120467,0.09283523031299998,0.23126841499999998,0.532023507,1.0008923785351242,1365.2421981882271,2045.3116265885974
prop_b[16],0.04855868121,0.042863106,0.023842631234349827,0.017992488895499998,0.02224235305,0.09434615369999996,1.0005898201443975,1428.7320024308478,1980.379287399521
prop_b[17],0.020813559176175,0.017706908,0.011989090605950421,0.0081583838217,0.00868532073,0.0432344976,1.0061914930219276,794.0744761222129,1997.84515633577
prop_b[18],0.0052923423480825,0.0043744791,0.003649514178515194,0.00242523537501,0.001715358,0.011650478999999998,1.0060022053693978,1707.0076080904519,2242.8393018232787
prop_b[19],0.12413454761475,0.11341898,0.051147570229986374,0.043392155620799996,0.0621328037,0.223282407,1.0071534311103183,1253.1321969910773,1858.4124760249083
