season,feature,b_mean,b_sd,b_q05,b_q95
185641,per90_dribbles_against,0.18203413671739513,0.02293811489691362,0.14405828722754488,0.220600853239593
185641,rate_defensive_duels_won,0.16761974193348492,0.03293286181122381,0.11280794287773857,0.2201047616013224
185641,rate_offensive_duels_won,0.08422418260708087,0.032527093397013936,0.029656130538417532,0.13837312103988716
185641,rate_aerial_duels_won,-0.0945540002368261,0.026229692183732417,-0.13425056400340446,-0.05095761303675037
185641,per90_fouls,0.06902764769001593,0.030539157058198877,0.020909857912412594,0.12417873032207914
185641,per90_fouls_suffered,0.07975468715247805,0.0252105323563949,0.037103588941219956,0.1209537992010877
185641,per90_yellow_cards,0.043664466786716004,0.035802147050394924,-0.01678592616268117,0.09940951103004063
185828,per90_goals,-0.016873894920242945,0.021154532980914163,-0.05415620133108489,0.013977687955071517
185828,per90_assists,-0.07565247873394819,0.03266248252221015,-0.1309253497241024,-0.021635823908503868
185828,per90_xg_shot,-0.01889422296604673,0.015819163501039374,-0.04591658671385312,0.0027064103226551767
185828,per90_xg_assist,-0.04747702868618908,0.02421699971552004,-0.08818295675981952,-0.008390626746545326
185828,per90_shots,-0.06465836171449264,0.019766909586295664,-0.09590181279374325,-0.032926083177558435
185828,per90_head_shots,-0.016385235117467672,0.01958053678290091,-0.05418491937164407,0.00896401651765965
185828,per90_received_pass,-0.05831742778304494,0.02081836783228042,-0.09362389096502441,-0.025160375755670254
185828,per90_passes,-0.058021021390521905,0.01703729604819937,-0.08554258623321374,-0.02925669590285713
185828,per90_forward_passes,-0.04545934923292597,0.016483232701197257,-0.07298362394620457,-0.019564756083017845
